filename; file size V1; file size V2; LTS size V1; LTS size V2; Explored V1 ; Explored V2 ; matches V1; matches V2
NOAVH05.COB ; 934 ; 717 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH06.COB ; 720 ; 527 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH08.COB ; 1732 ; 1223 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH09.COB ; 1216 ; 922 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH10.COB ; 1094 ; 828 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH11.COB ; 1592 ; 1067 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH12.COB ; 989 ; 697 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH13.COB ; 1488 ; 1104 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH14.COB ; 1624 ; 1172 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH15.COB ; 907 ; 696 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH16.COB ; 1466 ; 767 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH17.COB ; 1109 ; 835 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH18.COB ; 891 ; 634 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH19.COB ; 1685 ; 914 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH20.COB ; 1196 ; 606 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH21.COB ; 854 ; 633 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH22.COB ; 867 ; 635 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH23.COB ; 979 ; 443 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH24.COB ; 989 ; 450 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH25.COB ; 910 ; 643 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH26.COB ; 1813 ; 1119 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH27.COB ; 1490 ; 1022 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH28.COB ; 1479 ; 991 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH29.COB ; 1120 ; 846 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH30.COB ; 846 ; 647 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH31.COB ; 1393 ; 947 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH32.COB ; 1184 ; 831 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH33.COB ; 762 ; 578 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH34.COB ; 1019 ; 784 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH35.COB ; 620 ; 449 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH36.COB ; 1038 ; 804 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH37.COB ; 646 ; 472 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH38.COB ; 618 ; 449 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH39.COB ; 1113 ; 531 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH40.COB ; 1083 ; 511 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH41.COB ; 1047 ; 789 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVH42.COB ; 1521 ; 823 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK01.COB ; 1699 ; 1252 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK02.COB ; 674 ; 486 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK03.COB ; 703 ; 502 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK04.COB ; 834 ; 592 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK05.COB ; 720 ; 514 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK06.COB ; 648 ; 468 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK07.COB ; 592 ; 432 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK08.COB ; 849 ; 654 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK09.COB ; 714 ; 511 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK10.COB ; 1002 ; 460 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK11.COB ; 990 ; 455 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK12.COB ; 624 ; 450 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK13.COB ; 1012 ; 466 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK14.COB ; 705 ; 501 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK15.COB ; 634 ; 460 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK16.COB ; 604 ; 440 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK17.COB ; 676 ; 488 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK18.COB ; 588 ; 429 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK19.COB ; 648 ; 469 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK20.COB ; 644 ; 467 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK21.COB ; 616 ; 448 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK22.COB ; 654 ; 471 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK23.COB ; 796 ; 574 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK24.COB ; 604 ; 438 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVK25.COB ; 757 ; 539 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN01.COB ; 869 ; 669 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN05.COB ; 1024 ; 777 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN07.COB ; 698 ; 497 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN08.COB ; 996 ; 723 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN09.COB ; 1192 ; 908 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN11.COB ; 1310 ; 895 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN12.COB ; 1469 ; 1005 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN13.COB ; 891 ; 684 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN14.COB ; 1096 ; 861 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN16.COB ; 901 ; 695 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN18.COB ; 875 ; 678 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN19.COB ; 1277 ; 894 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN21.COB ; 785 ; 602 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN22.COB ; 894 ; 694 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN24.COB ; 906 ; 695 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN26.COB ; 888 ; 683 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN28.COB ; 864 ; 665 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN30.COB ; 849 ; 623 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN31.COB ; 837 ; 602 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN33.COB ; 685 ; 499 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN35.COB ; 618 ; 451 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN37.COB ; 750 ; 544 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN38.COB ; 1153 ; 836 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN39.COB ; 985 ; 788 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN41.COB ; 769 ; 590 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN43.COB ; 878 ; 676 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN45.COB ; 863 ; 677 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN47.COB ; 1489 ; 1224 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN49.COB ; 940 ; 712 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN50.COB ; 738 ; 541 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN51.COB ; 787 ; 598 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN55.COB ; 986 ; 757 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN57.COB ; 778 ; 558 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN58.COB ; 770 ; 557 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN59.COB ; 759 ; 552 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN60.COB ; 788 ; 592 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN62.COB ; 808 ; 608 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN64.COB ; 586 ; 430 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN65.COB ; 584 ; 425 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN70.COB ; 695 ; 496 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN71.COB ; 1415 ; 1102 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN72.COB ; 686 ; 490 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN73.COB ; 705 ; 502 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN74.COB ; 1289 ; 1003 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN80.COB ; 1070 ; 813 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN81.COB ; 811 ; 591 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN84.COB ; 754 ; 570 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN86.COB ; 762 ; 574 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN90.COB ; 790 ; 600 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN92.COB ; 1414 ; 1004 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN93.COB ; 576 ; 423 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAVN94.COB ; 742 ; 564 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB019.COB ; 1542 ; 940 ; 394 ; 191; 46 ; 40 ; 44; 28
OFCB021.COB ; 1517 ; 1299 ; 454 ; 269; 42 ; 38 ; 42; 25
OFCB022.COB ; 1658 ; 1413 ; 533 ; 316; 42 ; 41 ; 42; 27
OFCB024.COB ; 2136 ; 1696 ; 556 ; 348; 50 ; 46 ; 48; 30
OFCB029.COB ; 1318 ; 994 ; 395 ; 214; 28 ; 25 ; 26; 16
OFCB051.COB ; 1801 ; 1409 ; 400 ; 232; 26 ; 26 ; 26; 20
OFCB052.COB ; 1416 ; 1079 ; 335 ; 186; 25 ; 23 ; 25; 18
OFCB053.COB ; 4060 ; 3000 ; 1259 ; 815; 36 ; 35 ; 34; 23
OFCB065.COB ; 2370 ; 1602 ; 517 ; 319; 29 ; 31 ; 27; 23
OFCB073.COB ; 2690 ; 1650 ; 659 ; 375; 22 ; 22 ; 22; 14
OFCB221.COB ; 1734 ; 1381 ; 503 ; 270; 24 ; 25 ; 24; 16
OFCB222.COB ; 4720 ; 2971 ; 1295 ; 772; 57 ; 69 ; 55; 49
OFCB223.COB ; 5594 ; 3490 ; 1354 ; 816; 53 ; 63 ; 51; 46
OFCB224.COB ; 1678 ; 1333 ; 497 ; 268; 45 ; 41 ; 43; 27
OFCB225.COB ; 1335 ; 1119 ; 430 ; 229; 45 ; 40 ; 43; 26
OFCB226.COB ; 1361 ; 1134 ; 423 ; 223; 45 ; 40 ; 43; 26
OFCB227.COB ; 4241 ; 3039 ; 1214 ; 735; 27 ; 26 ; 27; 17
OFCB228.COB ; 2257 ; 1878 ; 556 ; 322; 49 ; 43 ; 47; 30
OFCB229.COB ; 1353 ; 1124 ; 439 ; 236; 45 ; 40 ; 43; 26
OFCB231.COB ; 1576 ; 1312 ; 510 ; 274; 45 ; 41 ; 43; 27
OFCB240.COB ; 2084 ; 1742 ; 616 ; 373; 54 ; 47 ; 52; 33
OFCB252.COB ; 3272 ; 1840 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB260.COB ; 4787 ; 2642 ; 986 ; 547; 27 ; 29 ; 25; 21
OFCB262.COB ; 8825 ; 6308 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB265.COB ; 4474 ; 3075 ; 978 ; 609; 83 ; 83 ; 81; 48
OFCB267.COB ; 9611 ; 6224 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB275.COB ; 3142 ; 2341 ; 762 ; 471; 29 ; 29 ; 27; 19
OFCB279.COB ; 2313 ; 1907 ; 602 ; 372; 27 ; 26 ; 27; 20
OFCB280.COB ; 6935 ; 4606 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB285.COB ; 2062 ; 1656 ; 521 ; 274; 44 ; 39 ; 42; 27
OFCB290.COB ; 2912 ; 1627 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB292.COB ; 1432 ; 1218 ; 464 ; 267; 54 ; 47 ; 52; 33
OFCB293.COB ; 2104 ; 1452 ; 545 ; 370; 29 ; 28 ; 27; 18
OFCB297.COB ; 7569 ; 4223 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB328.COB ; 3472 ; 2540 ; 831 ; 575; 33 ; 27 ; 31; 19
OFCB362.COB ; 1381 ; 1140 ; 415 ; 217; 45 ; 40 ; 43; 26
OFCB366.COB ; 1880 ; 1452 ; 474 ; 274; 29 ; 28 ; 27; 18
OFCB370.COB ; 8027 ; 5605 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB371.COB ; 8463 ; 6002 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB372.COB ; 6978 ; 4767 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB373.COB ; 3340 ; 1826 ; 690 ; 377; 29 ; 29 ; 27; 19
OFCB374.COB ; 4376 ; 2308 ; 913 ; 518; 46 ; 40 ; 44; 28
OFCB375.COB ; 9428 ; 5943 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB376.COB ; 16918 ; 12359 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB377.COB ; 6520 ; 4797 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB378.COB ; 11598 ; 7859 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB379.COB ; 10002 ; 6506 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB380.COB ; 1263 ; 1056 ; 417 ; 224; 47 ; 44 ; 45; 29
OFCB381.COB ; 1338 ; 1114 ; 417 ; 224; 47 ; 44 ; 45; 29
OFCB382.COB ; 1373 ; 1133 ; 415 ; 222; 45 ; 41 ; 43; 27
OFCB383.COB ; 1238 ; 1040 ; 415 ; 222; 45 ; 41 ; 43; 27
OFCB385.COB ; 1216 ; 1026 ; 415 ; 222; 45 ; 41 ; 43; 27
OFCB386.COB ; 2431 ; 1979 ; 861 ; 504; 25 ; 22 ; 25; 17
OFCB387.COB ; 1246 ; 1039 ; 415 ; 217; 45 ; 40 ; 43; 26
OFCB388.COB ; 5002 ; 3192 ; 1504 ; 885; 40 ; 31 ; 38; 22
OFCB389.COB ; 5967 ; 3916 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB390.COB ; 3044 ; 2431 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB391.COB ; 4414 ; 3231 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB392.COB ; 6436 ; 4940 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB397.COB ; 6163 ; 4644 ; 1982 ; 1276; 44 ; 35 ; 44; 26
OFCB402.COB ; 13289 ; 8155 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB404.COB ; 3100 ; 2142 ; 672 ; 389; 54 ; 46 ; 52; 32
OFCB418.COB ; 4968 ; 3193 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB452.COB ; 1285 ; 1129 ; 385 ; 223; 33 ; 36 ; 33; 25
OFCB453.COB ; 2693 ; 1813 ; 535 ; 316; 43 ; 34 ; 43; 25
OFCB460.COB ; 1272 ; 1122 ; 385 ; 223; 33 ; 36 ; 33; 25
OFCB475.COB ; 1986 ; 1646 ; 625 ; 341; 42 ; 37 ; 42; 28
OFCB478.COB ; 1666 ; 1365 ; 546 ; 288; 50 ; 44 ; 48; 30
OFCB494.COB ; 2368 ; 1570 ; 481 ; 421; 27 ; 34 ; 25; 24
OFCB496.COB ; 4087 ; 2422 ; 1159 ; 1143; 29 ; 28 ; 27; 18
OFCB498.COB ; 2330 ; 1438 ; 468 ; 284; 52 ; 39 ; 50; 26
OFCB501.COB ; 2857 ; 1815 ; 636 ; 452; 29 ; 28 ; 27; 18
OFCB503.COB ; 2124 ; 1255 ; 398 ; 297; 33 ; 31 ; 31; 21
OFCB504.COB ; 1696 ; 1101 ; 337 ; 223; 31 ; 28 ; 29; 19
OFCB505.COB ; 1494 ; 904 ; 269 ; 151; 29 ; 27 ; 27; 18
OFCB506.COB ; 1978 ; 1216 ; 258 ; 126; 81 ; 69 ; 81; 43
OFCB507.COB ; 3100 ; 1238 ; 436 ; 253; 36 ; 31 ; 34; 19
OFCB510.COB ; 1723 ; 1006 ; 239 ; 139; 34 ; 33 ; 32; 23
OFCB526.COB ; 2786 ; 1112 ; 428 ; 249; 100 ; 92 ; 98; 58
OFCB527.COB ; 2479 ; 1063 ; 398 ; 221; 35 ; 33 ; 34; 19
OFCB750.COB ; 6635 ; 4986 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB763.COB ; 1545 ; 1055 ; 360 ; 182; 29 ; 28 ; 27; 18
OFCB777.COB ; 2288 ; 1256 ; 472 ; 269; 56 ; 53 ; 54; 34
OFCB790.COB ; 1555 ; 1128 ; 389 ; 221; 41 ; 34 ; 39; 23
OFCB818.COB ; 22246 ; 20865 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB860.COB ; 3988 ; 2533 ; 977 ; 596; 13 ; 13 ; 13; 9
OFCB904.COB ; 1367 ; 869 ; 309 ; 158; 71 ; 62 ; 71; 40
OFCB982.COB ; 6091 ; 4597 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCB984.COB ; 2624 ; 1741 ; 813 ; 471; 339 ; 360 ; 338; 240
OFCB985.COB ; 1052 ; 895 ; 183 ; 84; 45 ; 37 ; 43; 25
OFCP013.COB ; 696 ; 438 ; 113 ; 36; 22 ; 10 ; 20; 6
OFCP023.COB ; 1380 ; 846 ; 313 ; 130; 46 ; 40 ; 44; 28
OFCP031.COB ; 630 ; 448 ; 132 ; 46; 34 ; 27 ; 32; 19
OFCP033.COB ; 765 ; 587 ; 193 ; 72; 27 ; 27 ; 25; 19
OFCP034.COB ; 667 ; 544 ; 172 ; 81; 42 ; 40 ; 42; 26
OFCP036.COB ; 907 ; 687 ; 252 ; 102; 46 ; 40 ; 44; 28
OFCP037.COB ; 806 ; 577 ; 234 ; 101; 29 ; 29 ; 27; 19
OFCP039.COB ; 1580 ; 1061 ; 355 ; 174; 46 ; 40 ; 44; 28
OFCP041.COB ; 661 ; 509 ; 142 ; 57; 35 ; 29 ; 33; 20
OFCP042.COB ; 680 ; 488 ; 154 ; 74; 29 ; 30 ; 27; 20
OFCP044.COB ; 458 ; 373 ; 116 ; 30; 39 ; 25 ; 37; 17
OFCP045.COB ; 612 ; 448 ; 138 ; 48; 33 ; 27 ; 31; 19
OFCP046.COB ; 672 ; 539 ; 174 ; 73; 42 ; 40 ; 42; 26
OFCP047.COB ; 946 ; 729 ; 306 ; 119; 33 ; 27 ; 31; 19
OFCP054.COB ; 1252 ; 797 ; 319 ; 123; 38 ; 32 ; 36; 20
OFCP066.COB ; 753 ; 539 ; 158 ; 59; 46 ; 40 ; 44; 28
OFCP070.COB ; 1546 ; 951 ; 400 ; 145; 23 ; 22 ; 21; 14
OFCP071.COB ; 1319 ; 834 ; 379 ; 182; 54 ; 43 ; 52; 29
OFCP072.COB ; 1725 ; 970 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCP207.COB ; 2422 ; 1315 ; 462 ; 234; 33 ; 27 ; 31; 19
OFCP219.COB ; 3509 ; 1965 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCP237.COB ; 1506 ; 862 ; 278 ; 161; 43 ; 32 ; 41; 21
OFCP238.COB ; 1787 ; 749 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCP242.COB ; 969 ; 489 ; 166 ; 52; 25 ; 11 ; 23; 7
OFCP243.COB ; 749 ; 523 ; 161 ; 50; 69 ; 56 ; 69; 36
OFCP247.COB ; 2489 ; 1618 ; 541 ; 289; 27 ; 28 ; 25; 20
OFCP249.COB ; 1142 ; 604 ; 277 ; 118; 90 ; 87 ; 89; 58
OFCP254.COB ; 1580 ; 827 ; 318 ; 127; 27 ; 28 ; 25; 20
OFCP255.COB ; 1573 ; 817 ; 318 ; 127; 27 ; 28 ; 25; 20
OFCP256.COB ; 1093 ; 601 ; 334 ; 85; 35 ; 24 ; 33; 17
OFCP257.COB ; 1076 ; 591 ; 244 ; 83; 33 ; 24 ; 31; 17
OFCP258.COB ; 2860 ; 1158 ; 624 ; 248; 33 ; 24 ; 31; 17
OFCP266.COB ; 372 ; 323 ; 74 ; 27; 61 ; 47 ; 61; 27
OFCP273.COB ; 3209 ; 1823 ; 675 ; 394; 27 ; 29 ; 25; 21
OFCP274.COB ; 2204 ; 1442 ; 528 ; 347; 29 ; 30 ; 27; 22
OFCP276.COB ; 688 ; 378 ; 148 ; 42; 66 ; 49 ; 64; 27
OFCP277.COB ; 1079 ; 794 ; 347 ; 142; 54 ; 44 ; 52; 30
OFCP286.COB ; 1320 ; 791 ; 257 ; 86; 44 ; 29 ; 42; 20
OFCP287.COB ; 1024 ; 590 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCP288.COB ; 2750 ; 1777 ; 850 ; 440; 33 ; 27 ; 31; 19
OFCP294.COB ; 940 ; 581 ; 266 ; 74; 27 ; 11 ; 25; 7
OFCP295.COB ; 2155 ; 918 ; 355 ; 144; 35 ; 32 ; 33; 22
OFCP296.COB ; 2393 ; 988 ; 427 ; 175; 35 ; 32 ; 33; 22
OFCP298.COB ; 956 ; 331 ; 99 ; 24; 36 ; 29 ; 34; 22
OFCP305.COB ; 942 ; 667 ; 239 ; 91; 46 ; 40 ; 44; 28
OFCP306.COB ; 1037 ; 725 ; 330 ; 120; 46 ; 40 ; 44; 28
OFCP307.COB ; 954 ; 602 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCP310.COB ; 1365 ; 946 ; 289 ; 123; 27 ; 25 ; 25; 17
OFCP311.COB ; 2614 ; 1490 ; 684 ; 379; 23 ; 26 ; 23; 14
OFCP312.COB ; 492 ; 429 ; 128 ; 52; 48 ; 28 ; 46; 21
OFCP313.COB ; 1531 ; 870 ; 353 ; 120; 23 ; 22 ; 23; 14
OFCP314.COB ; 2460 ; 1349 ; 525 ; 256; 27 ; 29 ; 25; 21
OFCP316.COB ; 3076 ; 1816 ; 721 ; 375; 27 ; 29 ; 25; 21
OFCP317.COB ; 1873 ; 1105 ; 350 ; 204; 29 ; 28 ; 27; 18
OFCP318.COB ; 1354 ; 882 ; 307 ; 139; 27 ; 29 ; 25; 21
OFCP320.COB ; 7142 ; 4761 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCP321.COB ; 5518 ; 3355 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCP322.COB ; 2003 ; 1136 ; 448 ; 229; 28 ; 15 ; 28; 13
OFCP323.COB ; 3312 ; 2125 ; 980 ; 559; 27 ; 28 ; 25; 20
OFCP324.COB ; 1198 ; 731 ; 254 ; 128; 30 ; 29 ; 30; 18
OFCP325.COB ; 3815 ; 1979 ; 906 ; 509; 27 ; 28 ; 25; 18
OFCP326.COB ; 2712 ; 1896 ; 1025 ; 614; 27 ; 28 ; 25; 20
OFCP327.COB ; 1286 ; 834 ; 327 ; 102; 33 ; 27 ; 31; 19
OFCP330.COB ; 8608 ; 5168 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCP331.COB ; 2549 ; 1497 ; 702 ; 419; 23 ; 26 ; 23; 14
OFCP332.COB ; 727 ; 547 ; 157 ; 75; 29 ; 32 ; 27; 22
OFCP333.COB ; 735 ; 556 ; 172 ; 84; 29 ; 31 ; 27; 21
OFCP334.COB ; 463 ; 418 ; 128 ; 51; 21 ; 10 ; 21; 6
OFCP338.COB ; 1074 ; 861 ; 304 ; 155; 40 ; 34 ; 38; 24
OFCP365.COB ; 685 ; 542 ; 172 ; 55; 54 ; 44 ; 52; 30
OFCP367.COB ; 726 ; 507 ; 154 ; 52; 46 ; 40 ; 44; 28
OFCP369.COB ; 1401 ; 489 ; 150 ; 54; 46 ; 40 ; 44; 28
OFCP393.COB ; 1620 ; 1183 ; 443 ; 245; 27 ; 31 ; 25; 23
OFCP394.COB ; 945 ; 729 ; 261 ; 133; 27 ; 30 ; 25; 22
OFCP400.COB ; 5912 ; 3381 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCP401.COB ; 6546 ; 2751 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCP403.COB ; 7973 ; 4724 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
OFCP406.COB ; 3241 ; 1368 ; 506 ; 251; 23 ; 22 ; 21; 14
OFCP407.COB ; 2540 ; 918 ; 315 ; 179; 46 ; 40 ; 44; 28
OFCP408.COB ; 2419 ; 900 ; 293 ; 128; 33 ; 27 ; 31; 19
OFCP409.COB ; 2543 ; 796 ; 255 ; 96; 33 ; 27 ; 31; 19
OFCP410.COB ; 2656 ; 1162 ; 565 ; 357; 33 ; 27 ; 31; 19
OFCP411.COB ; 6259 ; 2563 ; 1020 ; 748; 13 ; 14 ; 13; 9
