filename; file size V1; file size V2; LTS size V1; LTS size V2; Equivalent; Explored V1 ; Explored V2 ; matches V1; matches V2; skipped V1; skipped V2
ALCP263.COB ; 1880 ; 1373 ; 450 ; 213; False;94 ; 90 ; 82; 50;  0; 1
ALCP264.COB ; 458 ; 417 ; 136 ; 48; False;88 ; 54 ; 78; 24;  2; 0
ALCP298.COB ; 837 ; 493 ; 133 ; 45; False;100 ; 116 ; 92; 38;  4; 0
ALCP306.COB ; 5764 ; 2619 ; 1130 ; 568; False;63 ; 46 ; 47; 15;  0; 3
ALCP325.COB ; 2074 ; 756 ; 288 ; 119; False;122 ; 114 ; 106; 54;  0; 4
ALCP326.COB ; 1796 ; 925 ; 392 ; 169; False;76 ; 66 ; 66; 25;  4; 0
ALCP331.COB ; 1678 ; 596 ; 194 ; 62; False;92 ; 74 ; 70; 29;  0; 3
ALCP333.COB ; 502 ; 479 ; 154 ; 64; False;123 ; 84 ; 105; 39;  2; 2
ALCP335.COB ; 2174 ; 1497 ; 530 ; 285; False;69 ; 53 ; 57; 29;  0; 2
ALCP336.COB ; 408 ; 369 ; 97 ; 29; True;79 ; 41 ; 79; 29;  0; 0
ALCP337.COB ; 1218 ; 1045 ; 439 ; 256; False;67 ; 54 ; 55; 30;  0; 2
ALCP342.COB ; 7746 ; 4049 ; 1816 ; 917; False;230 ; 259 ; 215; 97;  2; 4
ALCP345.COB ; 3213 ; 1084 ; 362 ; 157; False;50 ; 38 ; 38; 12;  0; 2
ALCP420.COB ; 3673 ; 1291 ; 436 ; 198; False;67 ; 52 ; 55; 28;  0; 2
ALCP421.COB ; 951 ; 554 ; 241 ; 66; False;36 ; 28 ; 24; 8;  0; 2
ALCP422.COB ; 1528 ; 953 ; 410 ; 146; False;44 ; 32 ; 32; 11;  0; 2
ALCP423.COB ; 2538 ; 681 ; 279 ; 74; False;40 ; 28 ; 28; 8;  0; 2
ALCP424.COB ; 846 ; 588 ; 143 ; 59; False;69 ; 38 ; 65; 23;  0; 2
ALCP425.COB ; 1136 ; 436 ; 112 ; 51; False;65 ; 46 ; 47; 18;  0; 2
ALCP470.COB ; 2494 ; 1615 ; 512 ; 274; False;102 ; 93 ; 94; 51;  0; 2
ALCP500.COB ; 5124 ; 3373 ; 1534 ; 600; False;64 ; 42 ; 64; 21;  0; 2
ALCP502.COB ; 6183 ; 3301 ; 1341 ; 511; False;180 ; 91 ; 172; 43;  2; 3
ALCP504.COB ; 6370 ; 3090 ; 1101 ; 475; False;143 ; 78 ; 137; 29;  0; 2
ALCP505.COB ; 601 ; 413 ; 127 ; 34; False;69 ; 42 ; 57; 17;  0; 2
ALCP519.COB ; 6619 ; 3743 ; 1677 ; 842; False;71 ; 62 ; 55; 18;  0; 2
ALCP520.COB ; 5343 ; 1785 ; 757 ; 371; False;49 ; 42 ; 39; 14;  2; 2
ALCP540.COB ; 8943 ; 4983 ; 2305 ; 1162; False;78 ; 48 ; 68; 24;  2; 2
ALCP542.COB ; 6527 ; 1410 ; 620 ; 290; False;114 ; 103 ; 98; 43;  0; 2
ALCP543.COB ; 1232 ; 435 ; 76 ; 21; False;55 ; 32 ; 49; 17;  0; 2
ALCP544.COB ; 1349 ; 812 ; 225 ; 67; False;115 ; 104 ; 99; 44;  4; 0
ALCP545.COB ; 564 ; 407 ; 122 ; 36; True;97 ; 86 ; 91; 28;  2; 2
ALCP550.COB ; 2291 ; 780 ; 307 ; 134; False;61 ; 42 ; 51; 22;  0; 3
ALCP551.COB ; 874 ; 616 ; 218 ; 72; False;59 ; 35 ; 51; 13;  2; 0
ALCP552.COB ; 743 ; 526 ; 188 ; 61; False;74 ; 64 ; 58; 31;  0; 2
ALCP558.COB ; 1435 ; 1035 ; 273 ; 110; True;115 ; 85 ; 113; 41;  2; 2
ALCP559.COB ; 1262 ; 846 ; 218 ; 104; False;100 ; 78 ; 86; 36;  0; 2
ALCP570.COB ; 2328 ; 1068 ; 267 ; 122; False;105 ; 74 ; 89; 29;  2; 4
ALCP571.COB ; 1796 ; 793 ; 226 ; 105; False;84 ; 56 ; 70; 30;  0; 2
ALCP575.COB ; 3913 ; 902 ; 282 ; 71; False;134 ; 81 ; 110; 36;  0; 2
ALCP577.COB ; 6937 ; 3351 ; 1371 ; 742; False;55 ; 54 ; 33; 14;  2; 2
ALCP579.COB ; 2180 ; 408 ; 112 ; 36; False;52 ; 36 ; 40; 10;  0; 5
ALCP610.COB ; 423 ; 314 ; 71 ; 25; True;40 ; 28 ; 40; 19;  0; 0
ALCP631.COB ; 2473 ; 1245 ; 432 ; 196; False;100 ; 101 ; 76; 39;  0; 4
ALCP637.COB ; 1848 ; 791 ; 234 ; 94; False;84 ; 71 ; 66; 26;  0; 4
ALCP639.COB ; 3272 ; 1019 ; 297 ; 150; False;114 ; 88 ; 86; 28;  0; 2
ALCP644.COB ; 1279 ; 475 ; 143 ; 31; True;68 ; 35 ; 68; 25;  0; 0
ALCP666.COB ; 6147 ; 3804 ; 1562 ; 946; False;86 ; 53 ; 76; 24;  0; 2
ALCP667.COB ; 1098 ; 693 ; 197 ; 82; False;45 ; 41 ; 39; 23;  0; 2
ALCP676.COB ; 1958 ; 887 ; 326 ; 123; False;57 ; 51 ; 45; 25;  0; 2
ALCP679.COB ; 1586 ; 870 ; 256 ; 118; False;141 ; 116 ; 113; 40;  4; 4
ALCP680.COB ; 575 ; 433 ; 114 ; 48; True;88 ; 70 ; 88; 42;  0; 0
ALCP686.COB ; 3501 ; 1400 ; 606 ; 357; False;63 ; 50 ; 51; 26;  0; 2
ALCP687.COB ; 2884 ; 882 ; 304 ; 137; False;143 ; 112 ; 126; 55;  2; 4
ALCP688.COB ; 3488 ; 1207 ; 418 ; 227; False;140 ; 112 ; 122; 51;  0; 3
ALCP689.COB ; 992 ; 746 ; 217 ; 107; False;79 ; 70 ; 67; 23;  2; 0
ALCP690.COB ; 1176 ; 868 ; 297 ; 131; False;111 ; 93 ; 97; 40;  4; 2
ALCP691.COB ; 972 ; 727 ; 213 ; 103; False;110 ; 134 ; 96; 42;  4; 2
ALCP692.COB ; 2534 ; 1813 ; 883 ; 476; False;90 ; 91 ; 76; 54;  0; 2
ALCP693.COB ; 2773 ; 2260 ; 1238 ; 678; False;74 ; 74 ; 64; 44;  0; 2
ALCP694.COB ; 2645 ; 1980 ; 1042 ; 551; False;208 ; 245 ; 188; 117;  8; 5
ALCP695.COB ; 2388 ; 1674 ; 766 ; 400; False;75 ; 76 ; 63; 45;  0; 2
ALCP696.COB ; 2497 ; 1776 ; 851 ; 451; False;73 ; 76 ; 61; 45;  0; 2
ALCP697.COB ; 2611 ; 1922 ; 985 ; 517; False;73 ; 74 ; 65; 45;  0; 2
ALCP698.COB ; 302 ; 182 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
ALCP700.COB ; 2187 ; 1483 ; 382 ; 171; False;161 ; 131 ; 143; 49;  4; 6
ALCP701.COB ; 482 ; 468 ; 161 ; 67; False;128 ; 92 ; 116; 32;  0; 5
ALCP702.COB ; 4117 ; 2014 ; 695 ; 315; False;219 ; 194 ; 199; 76;  6; 6
ALCP703.COB ; 1950 ; 1223 ; 443 ; 188; False;130 ; 97 ; 122; 52;  0; 2
ALCP704.COB ; 2316 ; 1666 ; 626 ; 253; False;133 ; 100 ; 127; 51;  4; 2
ALCP705.COB ; 2988 ; 1810 ; 582 ; 257; False;146 ; 108 ; 140; 57;  4; 2
ALCP706.COB ; 3630 ; 1833 ; 796 ; 432; False;137 ; 95 ; 115; 35;  4; 2
ALCP707.COB ; 1426 ; 1074 ; 394 ; 165; True;292 ; 186 ; 290; 122;  2; 0
ALCP754.COB ; 1831 ; 882 ; 294 ; 81; False;57 ; 48 ; 45; 22;  0; 2
ALCP755.COB ; 1752 ; 779 ; 265 ; 59; True;132 ; 46 ; 132; 35;  0; 0
ALCP787.COB ; 1244 ; 862 ; 325 ; 128; False;66 ; 43 ; 54; 20;  0; 2
ALCP901.COB ; 19907 ; 3653 ; 1082 ; 467; False;188 ; 110 ; 180; 48;  4; 2
ALCP936.COB ; 1346 ; 991 ; 367 ; 168; False;40 ; 37 ; 30; 13;  0; 6
ALCP998.COB ; 1601 ; 888 ; 271 ; 116; True;115 ; 88 ; 107; 45;  2; 2
ALCS024.COB ; 4550 ; 2720 ; 1339 ; 586; False;60 ; 79 ; 38; 24;  4; 0
ALCS025.COB ; 2498 ; 1626 ; 918 ; 454; False;39 ; 43 ; 17; 11;  2; 0
ALCS026.COB ; 4377 ; 2529 ; 1451 ; 682; False;60 ; 79 ; 38; 24;  4; 0
ALCS027.COB ; 3947 ; 2288 ; 1305 ; 601; False;60 ; 84 ; 38; 24;  4; 0
ALCS028.COB ; 3214 ; 2019 ; 1152 ; 553; False;39 ; 43 ; 17; 11;  2; 0
ALCS029.COB ; 3131 ; 1937 ; 1108 ; 538; False;39 ; 43 ; 17; 11;  2; 0
ALCS030.COB ; 2452 ; 1508 ; 907 ; 368; False;60 ; 81 ; 38; 24;  4; 0
ALCS031.COB ; 2486 ; 1589 ; 894 ; 427; False;39 ; 43 ; 17; 11;  2; 0
ALCS032.COB ; 2925 ; 1664 ; 1033 ; 441; False;60 ; 83 ; 38; 24;  4; 0
ALCS048.COB ; 2712 ; 1517 ; 882 ; 389; False;39 ; 43 ; 17; 11;  2; 0
ALCS049.COB ; 3321 ; 1967 ; 1093 ; 489; False;39 ; 43 ; 17; 11;  2; 0
ALCS065.COB ; 2422 ; 1512 ; 895 ; 406; False;28 ; 33 ; 12; 8;  0; 2
ALCS066.COB ; 4426 ; 2716 ; 1246 ; 620; False;28 ; 33 ; 12; 8;  0; 2
ALCS067.COB ; 2012 ; 1272 ; 742 ; 350; False;39 ; 43 ; 17; 11;  2; 0
ALCS068.COB ; 2176 ; 1353 ; 822 ; 376; False;39 ; 43 ; 17; 11;  2; 0
ALCS070.COB ; 2527 ; 1373 ; 885 ; 322; False;39 ; 43 ; 16; 10;  1; 0
ALCS140.COB ; 2678 ; 1191 ; 684 ; 281; False;51 ; 56 ; 31; 16;  4; 2
ALCS141.COB ; 6722 ; 3445 ; 1802 ; 875; False;88 ; 110 ; 68; 31;  2; 3
ALCS142.COB ; 5808 ; 2954 ; 1708 ; 888; False;87 ; 103 ; 70; 33;  0; 3
ALCS143.COB ; 6256 ; 2940 ; 1560 ; 791; False;80 ; 98 ; 65; 33;  2; 4
ALCS144.COB ; 5430 ; 2497 ; 1349 ; 677; False;87 ; 104 ; 68; 31;  2; 3
ALCS145.COB ; 2768 ; 1347 ; 778 ; 358; False;34 ; 40 ; 16; 10;  0; 2
ALCS146.COB ; 5675 ; 3188 ; 1291 ; 720; False;61 ; 66 ; 43; 21;  0; 2
ALCS147.COB ; 8252 ; 4910 ; 1980 ; 1146; False;53 ; 46 ; 41; 20;  0; 2
ALCS150.COB ; 2294 ; 1230 ; 722 ; 315; False;44 ; 45 ; 30; 16;  0; 2
ALCS151.COB ; 2603 ; 1555 ; 803 ; 376; False;45 ; 45 ; 31; 16;  0; 2
ALCS152.COB ; 2191 ; 1120 ; 694 ; 272; False;44 ; 46 ; 28; 14;  2; 2
ALCS241.COB ; 5366 ; 2818 ; 1445 ; 791; False;50 ; 53 ; 39; 23;  0; 2
ALCS242.COB ; 5205 ; 2885 ; 1465 ; 795; False;52 ; 55 ; 39; 23;  0; 2
ALCS244.COB ; 4968 ; 2699 ; 1359 ; 749; False;52 ; 55 ; 39; 23;  0; 2
ALCS246.COB ; 7243 ; 4174 ; 1990 ; 1155; False;51 ; 53 ; 40; 23;  0; 2
ALCS247.COB ; 6953 ; 3981 ; 1773 ; 1043; False;62 ; 60 ; 49; 27;  0; 2
ALCS248.COB ; 7136 ; 3844 ; 1803 ; 1021; False;53 ; 55 ; 40; 23;  0; 2
ALCS250.COB ; 2500 ; 1363 ; 795 ; 349; False;51 ; 54 ; 39; 23;  0; 2
ALCS251.COB ; 2496 ; 1366 ; 795 ; 349; False;51 ; 54 ; 39; 23;  0; 2
ALCU009.COB ; 6114 ; 5744 ; 3763 ; 1375; False;347 ; 339 ; 303; 90;  14; 5
ALCU014.COB ; 781 ; 672 ; 246 ; 100; True;143 ; 122 ; 137; 59;  0; 2
ALCU020.COB ; 2658 ; 1698 ; 525 ; 265; False;125 ; 93 ; 109; 38;  0; 2
ALCU021.COB ; 14828 ; 14376 ; 6698 ; 4165; False;58 ; 46 ; 40; 18;  0; 2
ALCU022.COB ; 2371 ; 1701 ; 654 ; 303; False;111 ; 87 ; 99; 52;  0; 2
ALCU023.COB ; 1309 ; 958 ; 396 ; 160; False;26 ; 33 ; 20; 12;  0; 2
ALCU024.COB ; 2811 ; 2096 ; 877 ; 488; False;49 ; 47 ; 37; 23;  0; 2
ALCU026.COB ; 5431 ; 3803 ; 1484 ; 821; False;47 ; 46 ; 35; 22;  0; 2
ALCU027.COB ; 1359 ; 798 ; 238 ; 108; False;85 ; 69 ; 65; 25;  0; 2
ALCU028.COB ; 2100 ; 1213 ; 555 ; 284; False;46 ; 48 ; 32; 16;  0; 2
ALCU029.COB ; 6177 ; 3982 ; 905 ; 536; False;49 ; 49 ; 35; 17;  0; 2
ALCU030.COB ; 16361 ; 16090 ; 7477 ; 4773; False;116 ; 127 ; 94; 65;  2; 4
ALCU031.COB ; 1918 ; 1353 ; 278 ; 160; False;116 ; 122 ; 94; 53;  4; 2
ALCU034.COB ; 1104 ; 898 ; 382 ; 146; False;83 ; 69 ; 71; 27;  2; 3
ALCU036.COB ; 1413 ; 996 ; 468 ; 148; False;139 ; 138 ; 113; 39;  4; 4
ALCU039.COB ; 435 ; 407 ; 192 ; 91; False;89 ; 44 ; 83; 18;  0; 2
ALCU042.COB ; 431 ; 407 ; 190 ; 91; False;89 ; 44 ; 83; 18;  0; 2
ALCU045.COB ; 2888 ; 2158 ; 875 ; 427; False;80 ; 74 ; 70; 35;  0; 2
ALCU047.COB ; 1783 ; 993 ; 538 ; 224; False;89 ; 68 ; 73; 36;  0; 2
ALCU050.COB ; 4361 ; 3660 ; 1658 ; 1182; False;56 ; 49 ; 40; 14;  2; 2
ALCU051.COB ; 1211 ; 765 ; 283 ; 163; False;64 ; 62 ; 54; 30;  2; 2
ALCU052.COB ; 1812 ; 1136 ; 465 ; 156; True;121 ; 89 ; 107; 46;  2; 0
ALCU053.COB ; 1396 ; 1063 ; 469 ; 204; False;65 ; 70 ; 51; 34;  0; 2
ALCU061.COB ; 3309 ; 1983 ; 965 ; 452; False;49 ; 47 ; 37; 23;  0; 2
ALCU062.COB ; 1912 ; 1125 ; 531 ; 254; False;53 ; 49 ; 41; 25;  0; 2
ALCU063.COB ; 1916 ; 1420 ; 468 ; 285; False;84 ; 112 ; 56; 41;  4; 5
ALCU064.COB ; 3210 ; 1344 ; 365 ; 184; False;84 ; 86 ; 70; 37;  0; 2
ALCU065.COB ; 2635 ; 1761 ; 600 ; 363; False;89 ; 132 ; 79; 39;  2; 14
ALCU066.COB ; 941 ; 534 ; 187 ; 84; True;53 ; 48 ; 53; 34;  0; 0
ALCU067.COB ; 627 ; 417 ; 95 ; 40; False;26 ; 24 ; 16; 7;  0; 2
ALCU068.COB ; 782 ; 411 ; 108 ; 57; True;48 ; 59 ; 38; 30;  2; 4
ALCU069.COB ; 1677 ; 1021 ; 524 ; 321; False;123 ; 110 ; 101; 63;  0; 2
ALCU070.COB ; 6206 ; 3961 ; 622 ; 339; False;41 ; 31 ; 25; 9;  0; 2
ALCU071.COB ; 246 ; 222 ; 115 ; 30; False;46 ; 36 ; 36; 9;  0; 6
ALCU080.COB ; 1215 ; 986 ; 431 ; 189; False;288 ; 206 ; 270; 117;  2; 4
ALCU081.COB ; 1170 ; 890 ; 282 ; 142; False;44 ; 35 ; 30; 8;  0; 2
ALCU082.COB ; 613 ; 296 ; 105 ; 44; True;57 ; 55 ; 51; 26;  2; 2
ALCU100.COB ; 747 ; 559 ; 142 ; 55; False;46 ; 39 ; 32; 8;  0; 2
ALCU101.COB ; 2944 ; 1221 ; 557 ; 259; False;66 ; 70 ; 58; 26;  4; 5
ALCU102.COB ; 6585 ; 2581 ; 657 ; 420; False;61 ; 53 ; 51; 25;  0; 4
ALCU103.COB ; 4828 ; 2090 ; 833 ; 430; False;80 ; 94 ; 68; 28;  4; 5
ALCU250.COB ; 1677 ; 1220 ; 675 ; 360; False;75 ; 74 ; 51; 34;  0; 2
ALCU252.COB ; 470 ; 319 ; 132 ; 65; False;93 ; 86 ; 83; 31;  0; 3
ALCU254.COB ; 3928 ; 3652 ; 1883 ; 1194; False;91 ; 125 ; 71; 57;  0; 2
ALCU260.COB ; 1652 ; 1266 ; 825 ; 472; False;87 ; 79 ; 69; 39;  0; 2
ALCU261.COB ; 875 ; 624 ; 321 ; 156; False;96 ; 93 ; 84; 25;  4; 4
ALCU262.COB ; 1330 ; 877 ; 478 ; 286; False;154 ; 174 ; 126; 96;  2; 2
ALCU263.COB ; 1351 ; 902 ; 385 ; 171; False;108 ; 83 ; 88; 34;  0; 2
ALCU264.COB ; 447 ; 284 ; 84 ; 55; True;38 ; 78 ; 34; 43;  4; 2
ALCU265.COB ; 876 ; 586 ; 312 ; 139; False;60 ; 58 ; 46; 29;  1; 2
ALCVD40.COB ; 616 ; 451 ; 189 ; 88; False;101 ; 131 ; 77; 31;  4; 2
ALCVD41.COB ; 1235 ; 915 ; 349 ; 208; False;94 ; 95 ; 74; 33;  0; 2
ALCVD42.COB ; 1169 ; 877 ; 337 ; 196; False;94 ; 95 ; 74; 33;  0; 2
ALCVD43.COB ; 1074 ; 765 ; 277 ; 180; False;102 ; 125 ; 74; 38;  4; 2
ALCVD44.COB ; 962 ; 682 ; 235 ; 138; False;102 ; 125 ; 74; 38;  4; 2
ALCVD45.COB ; 800 ; 583 ; 225 ; 128; False;102 ; 125 ; 74; 38;  4; 2
ALCVD46.COB ; 728 ; 534 ; 211 ; 114; False;102 ; 125 ; 74; 38;  4; 2
ALCVD47.COB ; 970 ; 740 ; 305 ; 164; False;94 ; 95 ; 74; 33;  0; 2
ALCVD69.COB ; 795 ; 607 ; 273 ; 121; False;122 ; 157 ; 98; 49;  6; 2
ALCVD70.COB ; 963 ; 741 ; 301 ; 156; False;94 ; 95 ; 74; 33;  0; 2
ALCVD71.COB ; 678 ; 493 ; 201 ; 100; False;101 ; 131 ; 77; 31;  4; 2
ALCVF01.COB ; 1130 ; 900 ; 323 ; 182; False;94 ; 95 ; 74; 33;  0; 2
ALCVF05.COB ; 852 ; 656 ; 285 ; 144; False;94 ; 95 ; 74; 33;  0; 2
ALCVF08.COB ; 1132 ; 842 ; 333 ; 192; False;94 ; 95 ; 74; 33;  0; 2
ALCVF11.COB ; 1618 ; 1131 ; 369 ; 272; False;102 ; 125 ; 74; 38;  4; 2
ALCVF12.COB ; 1711 ; 1197 ; 399 ; 302; False;102 ; 125 ; 74; 38;  4; 2
ALCVF13.COB ; 1565 ; 1099 ; 371 ; 274; False;102 ; 125 ; 74; 38;  4; 2
ALCVF14.COB ; 1127 ; 844 ; 331 ; 190; False;94 ; 95 ; 74; 33;  0; 2
ALCVF21.COB ; 836 ; 642 ; 281 ; 140; False;94 ; 95 ; 74; 33;  0; 2
AMPB402.COB ; 1350 ; 1010 ; 317 ; 160; False;173 ; 172 ; 161; 97;  0; 2
AMPB424.COB ; 1576 ; 1259 ; 429 ; 260; False;256 ; 285 ; 242; 182;  0; 1
AMPB431.COB ; 3845 ; 2636 ; 523 ; 292; False;152 ; 134 ; 142; 71;  0; 2
AMPB432.COB ; 2124 ; 1151 ; 315 ; 157; False;106 ; 99 ; 88; 50;  0; 6
AMPB433.COB ; 3033 ; 1332 ; 387 ; 201; False;129 ; 123 ; 111; 70;  0; 2
AMPB434.COB ; 3047 ; 1344 ; 387 ; 201; False;129 ; 123 ; 111; 70;  0; 2
AMPB500.COB ; 1766 ; 1164 ; 423 ; 241; False;133 ; 123 ; 117; 57;  2; 4
AMPB910.COB ; 3067 ; 2539 ; 1609 ; 468; False;131 ; 108 ; 121; 59;  0; 2
AMPC100.COB ; 2001 ; 1279 ; 688 ; 260; False;21 ; 27 ; 11; 8;  0; 2
AMPC110.COB ; 2156 ; 1399 ; 749 ; 273; False;21 ; 27 ; 11; 8;  0; 2
AMPC120.COB ; 2156 ; 1399 ; 749 ; 273; False;21 ; 27 ; 11; 8;  0; 2
AMPC130.COB ; 1930 ; 1222 ; 660 ; 251; False;21 ; 27 ; 11; 8;  0; 2
AMPC140.COB ; 2227 ; 1452 ; 777 ; 280; False;21 ; 27 ; 11; 8;  0; 2
AMPC150.COB ; 2225 ; 1454 ; 774 ; 282; False;21 ; 27 ; 11; 8;  0; 2
AMPC160.COB ; 2227 ; 1452 ; 777 ; 280; False;21 ; 27 ; 11; 8;  0; 2
AMPP423.COB ; 1920 ; 2093 ; 1140 ; 499; False;157 ; 121 ; 127; 33;  12; 2
AMPP426.COB ; 3709 ; 3371 ; 595 ; 215; False;81 ; 69 ; 59; 24;  0; 2
AMPP428.COB ; 5892 ; 5319 ; 698 ; 193; False;163 ; 122 ; 141; 48;  2; 4
AMPP429.COB ; 2080 ; 1658 ; 357 ; 124; False;126 ; 129 ; 122; 54;  0; 28
AMPP440.COB ; 696 ; 558 ; 207 ; 84; True;83 ; 57 ; 79; 31;  3; 0
AMPP505.COB ; 1017 ; 771 ; 193 ; 96; False;145 ; 153 ; 139; 69;  4; 0
AMPS001.COB ; 2034 ; 1004 ; 582 ; 256; False;40 ; 43 ; 18; 10;  2; 0
AMPU025.COB ; 1012 ; 778 ; 515 ; 165; False;56 ; 94 ; 46; 18;  4; 0
AMPU027.COB ; 1117 ; 853 ; 445 ; 204; False;57 ; 58 ; 45; 21;  0; 2
AMPU028.COB ; 326 ; 154 ; 65 ; 10; True;25 ; 14 ; 25; 8;  0; 0
AMPU029.COB ; 615 ; 274 ; 115 ; 52; False;51 ; 71 ; 35; 15;  2; 0
AMPU101.COB ; 516 ; 307 ; 97 ; 46; False;39 ; 36 ; 29; 13;  0; 2
AMPU800.COB ; 4109 ; 2371 ; 126 ; 73; True;23 ; 30 ; 15; 11;  2; 4
AMPU801.COB ; 678 ; 381 ; 138 ; 67; True;29 ; 38 ; 21; 16;  2; 6
CAPB005.COB ; 4526 ; 3471 ; 1616 ; 866; False;177 ; 152 ; 167; 82;  0; 2
CAPB006.COB ; 2824 ; 2191 ; 783 ; 459; False;187 ; 176 ; 173; 105;  2; 0
CAPB081.COB ; 1628 ; 1144 ; 398 ; 179; False;184 ; 151 ; 174; 83;  2; 7
CAPB082.COB ; 1617 ; 1140 ; 396 ; 179; False;184 ; 151 ; 174; 83;  2; 7
CAPB083.COB ; 1700 ; 1123 ; 380 ; 178; False;185 ; 147 ; 175; 78;  0; 2
CAPB087.COB ; 1465 ; 1036 ; 306 ; 169; False;105 ; 107 ; 95; 53;  2; 0
CAPP001.COB ; 1874 ; 1312 ; 425 ; 201; False;66 ; 60 ; 52; 27;  0; 2
CAPP002.COB ; 2529 ; 1831 ; 676 ; 339; False;70 ; 54 ; 58; 30;  0; 2
CAPP003.COB ; 4441 ; 3250 ; 1523 ; 806; False;79 ; 54 ; 67; 30;  0; 2
CAPP011.COB ; 2066 ; 1384 ; 479 ; 208; False;111 ; 86 ; 103; 42;  0; 2
CAPP012.COB ; 3234 ; 2145 ; 951 ; 429; False;83 ; 62 ; 69; 28;  0; 2
CAPP013.COB ; 686 ; 444 ; 151 ; 55; False;77 ; 57 ; 65; 24;  0; 2
CAPP014.COB ; 1132 ; 750 ; 255 ; 129; False;124 ; 122 ; 89; 45;  2; 6
CAPP015.COB ; 1902 ; 1324 ; 488 ; 259; False;64 ; 62 ; 50; 28;  0; 2
CAPP016.COB ; 742 ; 600 ; 213 ; 85; False;109 ; 92 ; 97; 34;  4; 2
CAPP017.COB ; 742 ; 600 ; 213 ; 85; False;109 ; 92 ; 97; 34;  4; 2
CAPP022.COB ; 649 ; 438 ; 143 ; 55; False;77 ; 57 ; 65; 24;  0; 2
CAPP023.COB ; 1068 ; 824 ; 270 ; 121; False;166 ; 159 ; 133; 52;  6; 10
CAPP026.COB ; 1519 ; 1107 ; 359 ; 148; False;101 ; 99 ; 66; 33;  2; 4
CAPP027.COB ; 302 ; 269 ; 73 ; 17; True;67 ; 33 ; 65; 17;  2; 0
CAPP028.COB ; 387 ; 293 ; 79 ; 30; False;53 ; 38 ; 45; 21;  0; 2
CAPP032.COB ; 1307 ; 963 ; 346 ; 166; False;89 ; 84 ; 81; 42;  0; 2
CAPP033.COB ; 1048 ; 770 ; 287 ; 131; False;77 ; 83 ; 69; 48;  0; 4
CAPP039.COB ; 1927 ; 1285 ; 527 ; 228; False;170 ; 156 ; 131; 59;  2; 6
CAPP043.COB ; 2237 ; 1539 ; 618 ; 284; False;71 ; 62 ; 57; 28;  0; 2
CAPP046.COB ; 2433 ; 1419 ; 501 ; 231; False;85 ; 61 ; 71; 27;  0; 5
CAPP047.COB ; 2918 ; 1518 ; 593 ; 246; False;87 ; 61 ; 73; 27;  0; 5
CAPP048.COB ; 2820 ; 1443 ; 684 ; 245; False;81 ; 52 ; 71; 27;  0; 2
CAPP049.COB ; 1256 ; 913 ; 267 ; 91; False;125 ; 80 ; 117; 40;  0; 2
CAPP050.COB ; 2854 ; 1472 ; 565 ; 239; False;85 ; 61 ; 71; 27;  0; 5
CAPP061.COB ; 2816 ; 1729 ; 605 ; 257; False;73 ; 51 ; 59; 21;  0; 5
CAPP063.COB ; 1516 ; 996 ; 373 ; 141; False;105 ; 85 ; 93; 42;  2; 0
CAPP064.COB ; 2091 ; 1461 ; 511 ; 221; False;80 ; 78 ; 64; 29;  2; 2
CAPP070.COB ; 589 ; 481 ; 106 ; 41; False;87 ; 55 ; 79; 25;  0; 2
CAPP071.COB ; 710 ; 561 ; 177 ; 61; False;131 ; 135 ; 121; 50;  2; 2
CAPP073.COB ; 749 ; 544 ; 174 ; 57; True;96 ; 103 ; 94; 46;  2; 0
CAPP084.COB ; 2340 ; 1303 ; 443 ; 220; False;72 ; 62 ; 60; 34;  0; 2
CAPP085.COB ; 2359 ; 1308 ; 441 ; 221; False;76 ; 60 ; 64; 34;  0; 2
CAPP086.COB ; 1109 ; 741 ; 217 ; 81; True;83 ; 47 ; 83; 33;  0; 0
CAPS001.COB ; 5300 ; 3505 ; 1660 ; 955; False;33 ; 40 ; 13; 10;  0; 2
CAPS002.COB ; 8150 ; 5347 ; 2645 ; 1523; False;33 ; 40 ; 13; 10;  0; 2
CAPS003.COB ; 3794 ; 2135 ; 1090 ; 578; False;33 ; 40 ; 13; 10;  0; 2
CAPS004.COB ; 5075 ; 2846 ; 1499 ; 791; False;33 ; 40 ; 13; 10;  0; 2
CAPS005.COB ; 2737 ; 1488 ; 780 ; 356; False;31 ; 38 ; 13; 10;  0; 2
CAPS006.COB ; 4645 ; 2616 ; 1286 ; 670; False;31 ; 38 ; 13; 10;  0; 2
CAPS007.COB ; 2993 ; 1814 ; 977 ; 461; False;33 ; 40 ; 13; 10;  0; 2
CAPU004.COB ; 2118 ; 1525 ; 773 ; 379; False;53 ; 65 ; 39; 22;  0; 2
CAPU005.COB ; 853 ; 716 ; 236 ; 98; False;59 ; 60 ; 49; 25;  0; 2
CAPVA01.COB ; 960 ; 741 ; 255 ; 158; False;102 ; 125 ; 74; 38;  4; 2
CAPVA02.COB ; 1236 ; 891 ; 313 ; 216; False;102 ; 125 ; 74; 38;  4; 2
CAPVA03.COB ; 1101 ; 870 ; 329 ; 188; False;94 ; 95 ; 74; 33;  0; 2
CAPVA04.COB ; 1369 ; 1072 ; 379 ; 238; False;94 ; 95 ; 74; 33;  0; 2
CAPVA05.COB ; 736 ; 541 ; 213 ; 116; False;102 ; 125 ; 74; 38;  4; 2
