filename; file size V1; file size V2; LTS size V1; LTS size V2; Explored V1 ; Explored V2 ; matches V1; matches V2; skipped V1; skipped V2
LITP220.COB ; 1829 ; 872 ; 309 ; 147; 87 ; 98 ; 83; 61;  2; 0
LITP221.COB ; 4048 ; 1451 ; 513 ; 239; 107 ; 112 ; 99; 62;  6; 2
LITP222.COB ; 8617 ; 4317 ; 1350 ; 556; 46 ; 43 ; 40; 26;  2; 0
LITP224.COB ; 4418 ; 2871 ; 1278 ; 374; 39 ; 32 ; 35; 19;  2; 0
LITP225.COB ; 1885 ; 750 ; 271 ; 101; 181 ; 182 ; 171; 86;  8; 0
LITP240.COB ; 6229 ; 3755 ; 1194 ; 618; 44 ; 37 ; 40; 23;  2; 0
LITP250.COB ; 924 ; 562 ; 166 ; 60; 107 ; 108 ; 89; 50;  12; 0
LITP251.COB ; 979 ; 502 ; 130 ; 45; 119 ; 113 ; 111; 44;  4; 0
LITP252.COB ; 1045 ; 611 ; 164 ; 62; 48 ; 39 ; 46; 25;  0; 2
LITP253.COB ; 780 ; 569 ; 166 ; 62; 135 ; 136 ; 127; 58;  8; 0
LITP254.COB ; 2224 ; 1107 ; 404 ; 210; 25 ; 25 ; 21; 14;  2; 0
LITP255.COB ; 1040 ; 644 ; 173 ; 68; 48 ; 39 ; 46; 25;  0; 2
LITP256.COB ; 1057 ; 504 ; 127 ; 48; 109 ; 104 ; 99; 38;  8; 0
LITP257.COB ; 1359 ; 616 ; 182 ; 93; 78 ; 82 ; 66; 42;  8; 0
LITP258.COB ; 1030 ; 613 ; 164 ; 62; 48 ; 39 ; 46; 25;  0; 2
LITP300.COB ; 1128 ; 727 ; 335 ; 150; 62 ; 41 ; 56; 23;  2; 0
LITP420.COB ; 1739 ; 988 ; 408 ; 207; 170 ; 174 ; 160; 96;  6; 0
LITP505.COB ; 1178 ; 692 ; 279 ; 121; 63 ; 48 ; 57; 28;  2; 0
LITP650.COB ; 2715 ; 1021 ; 316 ; 137; 234 ; 234 ; 222; 124;  12; 0
LITP920.COB ; 605 ; 399 ; 80 ; 26; 64 ; 52 ; 64; 25;  0; 0
LITP921.COB ; 646 ; 414 ; 80 ; 26; 64 ; 52 ; 64; 25;  0; 0
LITP922.COB ; 545 ; 381 ; 78 ; 26; 62 ; 50 ; 62; 25;  0; 0
LITP923.COB ; 660 ; 426 ; 84 ; 26; 68 ; 56 ; 68; 25;  0; 0
LITS010.COB ; 5886 ; 2870 ; 1572 ; 759; 79 ; 71 ; 71; 43;  4; 0
LITS011.COB ; 6181 ; 2842 ; 1572 ; 753; 79 ; 71 ; 71; 43;  4; 0
LITS012.COB ; 6172 ; 2762 ; 1402 ; 725; 109 ; 97 ; 95; 55;  8; 0
LITS013.COB ; 4162 ; 2577 ; 1340 ; 629; 79 ; 71 ; 71; 43;  4; 0
LITS014.COB ; 11869 ; 6801 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS015.COB ; 2911 ; 1643 ; 921 ; 455; 34 ; 30 ; 32; 18;  1; 0
LITS016.COB ; 8031 ; 3789 ; 2087 ; 1084; 79 ; 71 ; 71; 43;  4; 0
LITS017.COB ; 2251 ; 1274 ; 728 ; 295; 34 ; 30 ; 32; 18;  1; 0
LITS018.COB ; 5508 ; 3015 ; 1697 ; 857; 79 ; 71 ; 71; 43;  4; 0
LITS019.COB ; 2069 ; 1158 ; 683 ; 269; 79 ; 71 ; 69; 41;  6; 0
LITS020.COB ; 5990 ; 2749 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS021.COB ; 12336 ; 6457 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS200.COB ; 2953 ; 1634 ; 930 ; 426; 79 ; 71 ; 69; 41;  6; 0
LITS201.COB ; 2647 ; 1416 ; 840 ; 357; 79 ; 71 ; 69; 41;  6; 0
LITS300.COB ; 4244 ; 2391 ; 1315 ; 654; 109 ; 97 ; 95; 55;  8; 0
LITS301.COB ; 15972 ; 9955 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS302.COB ; 9081 ; 4710 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS303.COB ; 9447 ; 4640 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS304.COB ; 2430 ; 1342 ; 782 ; 315; 79 ; 71 ; 69; 41;  6; 0
LITS305.COB ; 4066 ; 1934 ; 1196 ; 516; 114 ; 102 ; 96; 54;  12; 0
LITS306.COB ; 2663 ; 1508 ; 946 ; 384; 23 ; 30 ; 15; 13;  4; 0
LITS307.COB ; 3449 ; 2127 ; 1355 ; 661; 34 ; 30 ; 32; 18;  1; 0
LITS309.COB ; 7886 ; 4215 ; 2268 ; 1125; 88 ; 81 ; 80; 50;  4; 0
LITS310.COB ; 8076 ; 4160 ; 2226 ; 1113; 88 ; 81 ; 80; 50;  4; 0
LITS311.COB ; 6337 ; 3987 ; 2104 ; 1195; 34 ; 30 ; 32; 18;  1; 0
LITS312.COB ; 2598 ; 1475 ; 868 ; 359; 34 ; 30 ; 32; 18;  1; 0
LITS313.COB ; 2251 ; 1274 ; 728 ; 295; 34 ; 30 ; 32; 18;  1; 0
LITS315.COB ; 13703 ; 7240 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS316.COB ; 3932 ; 2369 ; 1346 ; 707; 34 ; 30 ; 32; 18;  1; 0
LITS318.COB ; 3414 ; 1691 ; 1171 ; 427; 104 ; 94 ; 90; 53;  8; 0
LITS319.COB ; 3996 ; 1872 ; 1283 ; 500; 109 ; 99 ; 91; 52;  12; 0
LITS320.COB ; 6874 ; 3472 ; 1711 ; 845; 109 ; 97 ; 95; 55;  8; 0
LITS321.COB ; 9350 ; 4594 ; 2143 ; 1149; 109 ; 97 ; 95; 55;  8; 0
LITS322.COB ; 9476 ; 4588 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS323.COB ; 9442 ; 4637 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS324.COB ; 8194 ; 3824 ; 1874 ; 1016; 109 ; 97 ; 95; 55;  8; 0
LITS400.COB ; 11468 ; 6451 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS401.COB ; 11223 ; 5712 ; 3176 ; 1774; 79 ; 71 ; 71; 43;  4; 0
LITS402.COB ; 10807 ; 5732 ; 2886 ; 1652; 121 ; 109 ; 107; 63;  8; 0
LITS403.COB ; 4538 ; 1881 ; 1224 ; 521; 34 ; 30 ; 32; 18;  1; 0
LITS404.COB ; 4563 ; 1890 ; 1241 ; 524; 34 ; 30 ; 32; 18;  1; 0
LITS405.COB ; 3208 ; 1793 ; 1002 ; 457; 36 ; 30 ; 34; 18;  1; 0
LITS406.COB ; 3244 ; 1715 ; 962 ; 448; 36 ; 30 ; 34; 18;  1; 0
LITS407.COB ; 4361 ; 2064 ; 1050 ; 527; 79 ; 69 ; 75; 45;  2; 0
LITS501.COB ; 6080 ; 4086 ; 2109 ; 1091; 102 ; 94 ; 88; 53;  8; 0
LITS502.COB ; 3686 ; 2410 ; 1301 ; 635; 102 ; 94 ; 88; 53;  8; 0
LITS503.COB ; 2967 ; 2026 ; 1054 ; 508; 102 ; 94 ; 88; 53;  8; 0
LITS504.COB ; 3073 ; 2124 ; 1109 ; 541; 102 ; 94 ; 88; 53;  8; 0
LITS505.COB ; 3426 ; 2199 ; 1235 ; 565; 72 ; 68 ; 64; 41;  4; 0
LITS506.COB ; 3426 ; 2199 ; 1237 ; 565; 72 ; 68 ; 64; 41;  4; 0
LITS507.COB ; 2959 ; 1992 ; 1047 ; 488; 219 ; 182 ; 187; 95;  24; 0
LITS508.COB ; 4982 ; 2903 ; 1633 ; 818; 74 ; 68 ; 66; 41;  4; 0
LITS509.COB ; 3298 ; 2092 ; 1132 ; 562; 102 ; 94 ; 88; 53;  8; 0
LITS510.COB ; 7303 ; 4838 ; 2415 ; 1330; 72 ; 68 ; 64; 41;  4; 0
LITS511.COB ; 5068 ; 3186 ; 1634 ; 832; 72 ; 68 ; 64; 41;  4; 0
LITS512.COB ; 6621 ; 3887 ; 2399 ; 1096; 72 ; 68 ; 64; 41;  4; 0
LITS513.COB ; 3723 ; 2462 ; 1264 ; 642; 72 ; 68 ; 64; 41;  4; 0
LITS600.COB ; 5518 ; 3411 ; 1823 ; 898; 79 ; 71 ; 69; 41;  6; 0
LITS601.COB ; 2375 ; 1310 ; 772 ; 316; 79 ; 71 ; 69; 41;  6; 0
LITS602.COB ; 3146 ; 1834 ; 971 ; 486; 114 ; 103 ; 96; 55;  12; 0
LITS603.COB ; 4694 ; 2811 ; 1535 ; 720; 144 ; 127 ; 121; 66;  17; 0
LITS701.COB ; 8496 ; 4553 ; 2464 ; 1188; 79 ; 71 ; 71; 43;  4; 0
LITS702.COB ; 8629 ; 5040 ; 2493 ; 1212; 79 ; 71 ; 71; 43;  4; 0
LITS703.COB ; 6848 ; 3741 ; 2024 ; 967; 79 ; 71 ; 71; 43;  4; 0
LITS704.COB ; 7329 ; 4322 ; 2106 ; 1081; 109 ; 97 ; 95; 55;  8; 0
LITS705.COB ; 4206 ; 2252 ; 1383 ; 589; 109 ; 97 ; 95; 55;  8; 0
LITS706.COB ; 8912 ; 5285 ; 2602 ; 1286; 79 ; 71 ; 71; 43;  4; 0
LITS707.COB ; 8634 ; 5290 ; 2410 ; 1262; 88 ; 81 ; 80; 50;  4; 0
LITS708.COB ; 11566 ; 7270 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS709.COB ; 2181 ; 1194 ; 710 ; 285; 79 ; 71 ; 69; 41;  6; 0
LITS710.COB ; 2791 ; 1266 ; 855 ; 304; 29 ; 27 ; 27; 16;  1; 0
LITS900.COB ; 2446 ; 1357 ; 763 ; 328; 34 ; 30 ; 32; 18;  1; 0
LITS901.COB ; 8309 ; 3722 ; 2023 ; 1053; 127 ; 115 ; 113; 67;  8; 0
LITS902.COB ; 7320 ; 2719 ; 1653 ; 813; 115 ; 103 ; 101; 59;  8; 0
LITS903.COB ; 2776 ; 1229 ; 764 ; 247; 34 ; 30 ; 32; 18;  1; 0
LITS904.COB ; 4391 ; 2424 ; 1334 ; 663; 74 ; 68 ; 66; 41;  4; 0
LITU001.COB ; 2178 ; 1278 ; 483 ; 209; 26 ; 19 ; 22; 10;  2; 0
LITU002.COB ; 1308 ; 913 ; 403 ; 169; 27 ; 19 ; 23; 10;  2; 0
LITU003.COB ; 1237 ; 824 ; 440 ; 234; 122 ; 112 ; 116; 67;  2; 0
LITU004.COB ; 951 ; 625 ; 293 ; 144; 124 ; 118 ; 118; 70;  2; 0
LITU005.COB ; 1384 ; 986 ; 531 ; 232; 130 ; 119 ; 124; 73;  2; 0
LITU006.COB ; 7635 ; 3933 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITU008.COB ; 1189 ; 962 ; 365 ; 197; 141 ; 145 ; 139; 91;  2; 0
LITU009.COB ; 3665 ; 1537 ; 446 ; 237; 68 ; 69 ; 66; 47;  0; 2
LITU011.COB ; 5023 ; 1978 ; 770 ; 355; 100 ; 80 ; 92; 48;  4; 0
LITVA01.COB ; 690 ; 496 ; 190 ; 90; 41 ; 34 ; 33; 17;  4; 0
LITVA02.COB ; 1875 ; 1309 ; 430 ; 334; 41 ; 34 ; 33; 17;  4; 0
LITVA03.COB ; 862 ; 625 ; 236 ; 140; 41 ; 34 ; 33; 17;  4; 0
LITVA04.COB ; 758 ; 540 ; 198 ; 98; 41 ; 34 ; 33; 17;  4; 0
LITVA05.COB ; 848 ; 606 ; 206 ; 110; 41 ; 34 ; 33; 17;  4; 0
LITVA06.COB ; 868 ; 632 ; 238 ; 142; 41 ; 34 ; 33; 17;  4; 0
LITVA07.COB ; 758 ; 540 ; 198 ; 98; 41 ; 34 ; 33; 17;  4; 0
LITVA08.COB ; 706 ; 501 ; 188 ; 88; 41 ; 34 ; 33; 17;  4; 0
LITVA09.COB ; 633 ; 455 ; 176 ; 76; 41 ; 34 ; 33; 17;  4; 0
LITVA10.COB ; 1438 ; 1017 ; 320 ; 224; 41 ; 34 ; 33; 17;  4; 0
LITVA11.COB ; 614 ; 440 ; 178 ; 78; 41 ; 34 ; 33; 17;  4; 0
LITVA12.COB ; 854 ; 610 ; 206 ; 110; 41 ; 34 ; 33; 17;  4; 0
LITVA13.COB ; 627 ; 449 ; 180 ; 80; 41 ; 34 ; 33; 17;  4; 0
LITVA14.COB ; 930 ; 666 ; 230 ; 134; 41 ; 34 ; 33; 17;  4; 0
LITVA15.COB ; 912 ; 646 ; 218 ; 122; 41 ; 34 ; 33; 17;  4; 0
LITVA16.COB ; 736 ; 526 ; 194 ; 94; 41 ; 34 ; 33; 17;  4; 0
LITVA17.COB ; 595 ; 432 ; 176 ; 76; 41 ; 34 ; 33; 17;  4; 0
LITVA18.COB ; 666 ; 480 ; 190 ; 90; 41 ; 34 ; 33; 17;  4; 0
LITVA19.COB ; 732 ; 520 ; 190 ; 90; 41 ; 34 ; 33; 17;  4; 0
LITVA20.COB ; 732 ; 520 ; 190 ; 90; 41 ; 34 ; 33; 17;  4; 0
LITVA21.COB ; 1059 ; 766 ; 276 ; 180; 41 ; 34 ; 33; 17;  4; 0
LITVA22.COB ; 601 ; 435 ; 178 ; 78; 41 ; 34 ; 33; 17;  4; 0
LITVA23.COB ; 627 ; 454 ; 180 ; 80; 41 ; 34 ; 33; 17;  4; 0
LITVA24.COB ; 626 ; 452 ; 182 ; 82; 41 ; 34 ; 33; 17;  4; 0
LITVA25.COB ; 595 ; 432 ; 176 ; 76; 41 ; 34 ; 33; 17;  4; 0
LITVA26.COB ; 814 ; 583 ; 204 ; 108; 41 ; 34 ; 33; 17;  4; 0
LITVA27.COB ; 656 ; 471 ; 184 ; 84; 41 ; 34 ; 33; 17;  4; 0
LITVA28.COB ; 611 ; 443 ; 178 ; 78; 41 ; 34 ; 33; 17;  4; 0
LITVA30.COB ; 1231 ; 868 ; 304 ; 208; 41 ; 34 ; 33; 17;  4; 0
LITVA31.COB ; 723 ; 498 ; 176 ; 76; 41 ; 34 ; 33; 17;  4; 0
LITVA32.COB ; 740 ; 541 ; 212 ; 116; 41 ; 34 ; 33; 17;  4; 0
LITVA34.COB ; 753 ; 549 ; 214 ; 118; 41 ; 34 ; 33; 17;  4; 0
LITVA37.COB ; 726 ; 531 ; 208 ; 112; 41 ; 34 ; 33; 17;  4; 0
LITVA38.COB ; 1230 ; 874 ; 306 ; 210; 41 ; 34 ; 33; 17;  4; 0
LITVA39.COB ; 1040 ; 741 ; 248 ; 152; 41 ; 34 ; 33; 17;  4; 0
LITVA40.COB ; 636 ; 453 ; 176 ; 76; 41 ; 34 ; 33; 17;  4; 0
LITVA41.COB ; 977 ; 693 ; 242 ; 146; 41 ; 34 ; 33; 17;  4; 0
LITVA42.COB ; 1052 ; 751 ; 272 ; 176; 41 ; 34 ; 33; 17;  4; 0
LITVA43.COB ; 936 ; 668 ; 218 ; 122; 41 ; 34 ; 33; 17;  4; 0
LITVA44.COB ; 1483 ; 1060 ; 360 ; 264; 41 ; 34 ; 33; 17;  4; 0
LITVA45.COB ; 1142 ; 886 ; 248 ; 152; 41 ; 34 ; 33; 17;  4; 0
LITVA46.COB ; 848 ; 608 ; 202 ; 106; 41 ; 34 ; 33; 17;  4; 0
LITVA47.COB ; 716 ; 527 ; 208 ; 112; 41 ; 34 ; 33; 17;  4; 0
LITVA48.COB ; 718 ; 527 ; 208 ; 112; 41 ; 34 ; 33; 17;  4; 0
LITVA49.COB ; 1179 ; 808 ; 188 ; 88; 41 ; 34 ; 33; 17;  4; 0
LITVA80.COB ; 1144 ; 814 ; 290 ; 194; 41 ; 34 ; 33; 17;  4; 0
LITVA87.COB ; 779 ; 556 ; 184 ; 84; 41 ; 34 ; 33; 17;  4; 0
LITVA90.COB ; 832 ; 592 ; 198 ; 98; 41 ; 34 ; 33; 17;  4; 0
LITVA91.COB ; 832 ; 589 ; 196 ; 96; 41 ; 34 ; 33; 17;  4; 0
LITVC01.COB ; 786 ; 557 ; 196 ; 96; 41 ; 34 ; 33; 17;  4; 0
LITVC02.COB ; 864 ; 606 ; 198 ; 98; 41 ; 34 ; 33; 17;  4; 0
LITVC03.COB ; 828 ; 592 ; 202 ; 106; 41 ; 34 ; 33; 17;  4; 0
LITVC04.COB ; 802 ; 580 ; 222 ; 126; 41 ; 34 ; 33; 17;  4; 0
LITVC05.COB ; 741 ; 542 ; 212 ; 116; 41 ; 34 ; 33; 17;  4; 0
LITVC06.COB ; 892 ; 625 ; 200 ; 100; 41 ; 34 ; 33; 17;  4; 0
LITVC07.COB ; 830 ; 587 ; 200 ; 100; 41 ; 34 ; 33; 17;  4; 0
LITVC08.COB ; 1423 ; 1008 ; 344 ; 248; 41 ; 34 ; 33; 17;  4; 0
LITVC09.COB ; 606 ; 439 ; 176 ; 76; 41 ; 34 ; 33; 17;  4; 0
LITVC11.COB ; 854 ; 610 ; 206 ; 110; 41 ; 34 ; 33; 17;  4; 0
LITVC12.COB ; 854 ; 610 ; 206 ; 110; 41 ; 34 ; 33; 17;  4; 0
NOAB004.COB ; 3450 ; 2131 ; 774 ; 402; 141 ; 179 ; 129; 92;  8; 0
NOAB005.COB ; 4347 ; 2765 ; 1093 ; 597; 53 ; 54 ; 49; 36;  2; 0
NOAB015.COB ; 1469 ; 1348 ; 470 ; 269; 41 ; 48 ; 36; 30;  2; 0
NOAB016.COB ; 1469 ; 1345 ; 471 ; 269; 41 ; 47 ; 36; 29;  2; 0
NOAB017.COB ; 1275 ; 1146 ; 383 ; 215; 41 ; 48 ; 36; 30;  2; 0
NOAB018.COB ; 1198 ; 1043 ; 333 ; 180; 64 ; 73 ; 59; 46;  2; 0
NOAB019.COB ; 1614 ; 1448 ; 642 ; 366; 216 ; 257 ; 209; 144;  5; 0
NOAB020.COB ; 1196 ; 1060 ; 355 ; 199; 128 ; 163 ; 121; 91;  5; 0
NOAB021.COB ; 2234 ; 1527 ; 468 ; 269; 214 ; 243 ; 210; 135;  2; 2
NOAB022.COB ; 3179 ; 2173 ; 816 ; 493; 266 ; 326 ; 250; 170;  8; 0
NOAB023.COB ; 1331 ; 928 ; 294 ; 141; 117 ; 118 ; 109; 64;  4; 0
NOAB024.COB ; 1646 ; 1200 ; 470 ; 247; 126 ; 155 ; 122; 86;  4; 0
NOAB025.COB ; 3433 ; 2546 ; 1083 ; 637; 401 ; 469 ; 393; 264;  6; 0
NOAB030.COB ; 2312 ; 1370 ; 621 ; 258; 29 ; 27 ; 25; 18;  2; 0
NOAB045.COB ; 4149 ; 3298 ; 1345 ; 807; 27 ; 26 ; 21; 14;  2; 0
NOAB046.COB ; 3116 ; 2273 ; 930 ; 533; 156 ; 178 ; 155; 105;  1; 0
NOAB047.COB ; 3116 ; 2556 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB048.COB ; 3559 ; 2508 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB053.COB ; 2581 ; 2012 ; 854 ; 496; 309 ; 344 ; 302; 196;  7; 0
NOAB059.COB ; 3516 ; 2484 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB071.COB ; 2590 ; 1933 ; 743 ; 413; 46 ; 42 ; 44; 26;  0; 2
NOAB119.COB ; 3336 ; 2137 ; 775 ; 405; 145 ; 180 ; 135; 95;  6; 0
NOAB122.COB ; 4399 ; 2828 ; 1266 ; 684; 29 ; 40 ; 27; 25;  0; 2
NOAB124.COB ; 5941 ; 3541 ; 1656 ; 983; 29 ; 30 ; 27; 18;  0; 2
NOAB125.COB ; 3354 ; 2129 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB127.COB ; 4222 ; 2709 ; 1098 ; 603; 35 ; 32 ; 31; 19;  2; 0
NOAB129.COB ; 4162 ; 2309 ; 1203 ; 589; 47 ; 42 ; 43; 24;  2; 0
NOAB131.COB ; 6762 ; 4399 ; 2301 ; 1266; 29 ; 40 ; 27; 24;  0; 3
NOAB167.COB ; 4109 ; 2625 ; 1167 ; 737; 209 ; 279 ; 201; 149;  4; 0
NOAB185.COB ; 3897 ; 1957 ; 724 ; 403; 39 ; 41 ; 34; 25;  2; 0
NOAB188.COB ; 4900 ; 2881 ; 1143 ; 642; 169 ; 146 ; 167; 93;  0; 4
NOAB191.COB ; 2530 ; 1954 ; 651 ; 323; 87 ; 75 ; 84; 51;  1; 0
NOAB203.COB ; 1986 ; 1569 ; 670 ; 358; 27 ; 29 ; 25; 17;  0; 2
NOAB210.COB ; 3845 ; 2964 ; 1129 ; 658; 38 ; 32 ; 36; 18;  0; 2
NOAB211.COB ; 5311 ; 4004 ; 1774 ; 1069; 58 ; 51 ; 56; 32;  0; 2
NOAB217.COB ; 2101 ; 1529 ; 609 ; 381; 27 ; 26 ; 21; 14;  2; 0
NOAB218.COB ; 4530 ; 3440 ; 1534 ; 979; 29 ; 29 ; 23; 16;  2; 0
NOAB227.COB ; 5754 ; 3601 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB235.COB ; 10924 ; 7894 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB236.COB ; 15268 ; 12807 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB237.COB ; 7581 ; 5405 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB239.COB ; 2699 ; 2134 ; 729 ; 380; 29 ; 32 ; 27; 18;  0; 2
NOAB246.COB ; 2820 ; 2029 ; 812 ; 484; 265 ; 228 ; 263; 153;  0; 6
NOAB251.COB ; 8651 ; 5763 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB252.COB ; 3248 ; 2406 ; 974 ; 478; 29 ; 37 ; 27; 23;  0; 2
NOAB263.COB ; 1971 ; 1553 ; 476 ; 226; 101 ; 60 ; 95; 42;  2; 0
NOAB264.COB ; 3043 ; 2630 ; 822 ; 438; 94 ; 95 ; 90; 57;  2; 0
NOAB267.COB ; 2408 ; 1618 ; 596 ; 318; 26 ; 26 ; 20; 14;  2; 0
NOAB401.COB ; 4293 ; 2380 ; 1205 ; 590; 47 ; 42 ; 43; 24;  2; 0
NOAB404.COB ; 11205 ; 8160 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB405.COB ; 15670 ; 12919 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB406.COB ; 9545 ; 6727 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB407.COB ; 4533 ; 2952 ; 1268 ; 684; 29 ; 40 ; 27; 25;  0; 2
NOAB408.COB ; 6547 ; 4127 ; 1857 ; 1088; 29 ; 40 ; 27; 26;  0; 2
NOAB409.COB ; 3798 ; 2247 ; 1136 ; 437; 29 ; 37 ; 27; 23;  0; 2
NOAB410.COB ; 6218 ; 4018 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB411.COB ; 6582 ; 4029 ; 1824 ; 918; 29 ; 40 ; 27; 26;  0; 2
NOAB412.COB ; 7034 ; 4556 ; 2303 ; 1272; 29 ; 40 ; 27; 24;  0; 3
NOAB415.COB ; 3252 ; 2489 ; 979 ; 489; 29 ; 37 ; 27; 23;  0; 2
NOAB424.COB ; 4075 ; 3051 ; 1162 ; 646; 33 ; 38 ; 27; 22;  2; 0
NOAB425.COB ; 3389 ; 2144 ; 896 ; 487; 29 ; 30 ; 27; 18;  0; 2
NOAB426.COB ; 1444 ; 991 ; 361 ; 182; 123 ; 141 ; 117; 77;  2; 0
NOAB432.COB ; 2447 ; 1799 ; 557 ; 294; 77 ; 89 ; 69; 47;  4; 0
NOAB451.COB ; 2097 ; 1493 ; 569 ; 316; 30 ; 31 ; 24; 14;  2; 0
NOAB506.COB ; 1637 ; 1240 ; 397 ; 221; 41 ; 39 ; 39; 27;  2; 0
NOAB560.COB ; 6114 ; 5680 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB562.COB ; 4620 ; 4094 ; 1637 ; 907; 47 ; 43 ; 41; 26;  2; 0
NOAB565.COB ; 13154 ; 11507 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB566.COB ; 14927 ; 13243 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB567.COB ; 19605 ; 17150 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB568.COB ; 14009 ; 12441 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB581.COB ; 2130 ; 1497 ; 581 ; 277; 348 ; 386 ; 334; 197;  10; 0
NOAB582.COB ; 2052 ; 1514 ; 585 ; 279; 348 ; 392 ; 336; 200;  8; 0
NOAB583.COB ; 1707 ; 1187 ; 443 ; 189; 213 ; 222 ; 205; 115;  4; 0
NOAB584.COB ; 1596 ; 1175 ; 443 ; 189; 213 ; 222 ; 205; 115;  4; 0
NOAB735.COB ; 2991 ; 2503 ; 803 ; 476; 59 ; 64 ; 53; 39;  2; 0
NOAB774.COB ; 1995 ; 1457 ; 499 ; 285; 50 ; 47 ; 44; 29;  2; 0
NOAB776.COB ; 1921 ; 1508 ; 598 ; 362; 54 ; 53 ; 48; 33;  2; 0
NOAB778.COB ; 1651 ; 1102 ; 424 ; 197; 27 ; 31 ; 25; 17;  0; 4
NOAB779.COB ; 1651 ; 1102 ; 424 ; 197; 27 ; 31 ; 25; 17;  0; 4
NOAB780.COB ; 1651 ; 1102 ; 424 ; 197; 27 ; 31 ; 25; 17;  0; 4
NOAB781.COB ; 1651 ; 1102 ; 424 ; 197; 27 ; 31 ; 25; 17;  0; 4
NOAB852.COB ; 1403 ; 1210 ; 460 ; 276; 232 ; 258 ; 226; 141;  6; 0
NOAB857.COB ; 2344 ; 1939 ; 847 ; 508; 94 ; 94 ; 92; 58;  0; 2
NOAB860.COB ; 2898 ; 2150 ; 859 ; 521; 60 ; 52 ; 58; 32;  0; 2
NOAB862.COB ; 2662 ; 1999 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB863.COB ; 1442 ; 1224 ; 481 ; 279; 212 ; 221 ; 210; 122;  0; 4
NOAB865.COB ; 3154 ; 2448 ; 1232 ; 775; 214 ; 232 ; 212; 152;  2; 0
NOAB866.COB ; 2017 ; 1737 ; 540 ; 337; 79 ; 69 ; 71; 42;  4; 0
NOAB867.COB ; 3622 ; 2604 ; 1375 ; 791; 503 ; 529 ; 479; 284;  22; 0
NOAB868.COB ; 1803 ; 1446 ; 597 ; 369; 299 ; 335 ; 289; 180;  10; 0
NOAB869.COB ; 1618 ; 1412 ; 612 ; 377; 292 ; 303 ; 280; 170;  8; 0
NOAB886.COB ; 1942 ; 1423 ; 561 ; 346; 226 ; 255 ; 220; 140;  4; 0
NOAB891.COB ; 1758 ; 1423 ; 573 ; 346; 235 ; 280 ; 227; 145;  8; 0
NOAB896.COB ; 5401 ; 3887 ; 2019 ; 1303; 148 ; 152 ; 144; 92;  2; 0
NOAC168.COB ; 3463 ; 2477 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
