mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; Cobol_85/IX121A.cob;762;0,117201233;;
T; Cobol_85/IX201A.cob;506;0,068198442;;
T; Cobol_85/IX202A.cob;664;0,084198761;;
T; Cobol_85/IX203A.cob;735;0,098199892;;
T; Cobol_85/IX204A.cob;739;0,098199797;;
T; Cobol_85/IX205A.cob;973;0,121408987;;
T; Cobol_85/IX206A.cob;892;0,108640528;;
T; Cobol_85/IX207A.cob;1081;0,123796034;;
T; Cobol_85/IX208A.cob;1525;0,191600084;;
T; Cobol_85/IX209A.cob;2859;0,385398912;;
T; Cobol_85/IX210A.cob;2333;0,323000431;;
T; Cobol_85/IX211A.cob;1125;0,140999651;;
T; Cobol_85/IX212A.cob;1053;0,14080019;;
T; Cobol_85/IX213A.cob;1019;0,137198544;;
T; Cobol_85/IX214A.cob;2358;0,317200327;;
T; Cobol_85/IX215A.cob;2805;0,429599285;;
T; Cobol_85/IX216A.cob;792;0,102598143;;
T; Cobol_85/IX217A.cob;687;0,102223063;;
T; Cobol_85/IX218A.cob;613;0,092414331;;
T; Cobol_85/IX301M.cob;70;0,014599133;;
T; Cobol_85/IX401M.cob;84;0,020200157;;
T; Cobol_85/NC101A.cob;1867;0,33439908;;
T; Cobol_85/NC102A.cob;1503;0,227199507;;
T; Cobol_85/NC103A.cob;2140;0,237201023;;
T; Cobol_85/NC104A.cob;2851;0,58049202;;
T; Cobol_85/NC105A.cob;3117;0,691120434;;
T; Cobol_85/NC106A.cob;2533;0,376600313;;
T; Cobol_85/NC107A.cob;2033;1,408720064;;
T; Cobol_85/NC108M.cob;777;0,097399712;;
T; Cobol_85/NC109M.cob;964;0,133399391;;
T; Cobol_85/NC110M.cob;89;0,010199261;;
T; Cobol_85/NC111A.cob;478;0,066600227;;
T; Cobol_85/NC112A.cob;1027;0,164000416;;
T; Cobol_85/NC114M.cob;500;0,068998861;;
T; Cobol_85/NC115A.cob;1104;0,163199854;;
T; Cobol_85/NC116A.cob;1493;0,255800056;;
T; Cobol_85/NC117A.cob;1208;0,186600256;;
T; Cobol_85/NC118A.cob;1037;0,152600098;;
T; Cobol_85/NC119A.cob;1176;0,164799356;;
T; Cobol_85/NC120A.cob;1147;0,180399466;;
T; Cobol_85/NC121M.cob;1288;0,206998968;;
T; Cobol_85/NC122A.cob;1038;0,148807144;;
T; Cobol_85/NC123A.cob;1129;0,169622612;;
T; Cobol_85/NC124A.cob;2354;0,561007261;;
T; Cobol_85/NC125A.cob;750;0,102000284;;
T; Cobol_85/NC126A.cob;2636;0,668729734;;
T; Cobol_85/NC127A.cob;349;0,050552416;;
T; Cobol_85/NC131A.cob;468;0,063199711;;
T; Cobol_85/NC132A.cob;794;0,110599995;;
T; Cobol_85/NC133A.cob;713;0,105999994;;
T; Cobol_85/NC134A.cob;713;0,107399607;;
T; Cobol_85/NC135A.cob;521;0,077998829;;
T; Cobol_85/NC136A.cob;489;0,07560029;;
T; Cobol_85/NC137A.cob;503;0,069799376;;
T; Cobol_85/NC138A.cob;654;0,092399836;;
T; Cobol_85/NC139A.cob;617;0,085400629;;
T; Cobol_85/NC140A.cob;749;0,10140028;;
T; Cobol_85/NC141A.cob;507;0,069199419;;
T; Cobol_85/NC170A.cob;2015;0,356999493;;
T; Cobol_85/NC171A.cob;2268;0,426799154;;
T; Cobol_85/NC172A.cob;2215;0,412400484;;
T; Cobol_85/NC173A.cob;2218;0,407399368;;
T; Cobol_85/NC175A.cob;2079;0,355599308;;
T; Cobol_85/NC176A.cob;2417;0,454399252;;
T; Cobol_85/NC177A.cob;2137;0,388809443;;
T; Cobol_85/NC201A.cob;2120;0,335438108;;
T; Cobol_85/NC202A.cob;2219;0,415798426;;
T; Cobol_85/NC203A.cob;1693;0,286922979;;
T; Cobol_85/NC204M.cob;1207;0,159922647;;
T; Cobol_85/NC205A.cob;804;2,700157595;;
T; Cobol_85/NC206A.cob;1695;0,263818789;;
T; Cobol_85/NC207A.cob;2723;0,497827101;;
T; Cobol_85/NC208A.cob;1130;0,166999865;;
T; Cobol_85/NC209A.cob;966;0,1441998;;
T; Cobol_85/NC210A.cob;737;0,115199566;;
T; Cobol_85/NC211A.cob;1896;0,220199251;;
T; Cobol_85/NC214M.cob;409;0,05980525;;
T; Cobol_85/NC215A.cob;483;0,069399405;;
T; Cobol_85/NC216A.cob;2227;0,372220659;;
T; Cobol_85/NC217A.cob;2187;0,369026995;;
T; Cobol_85/NC218A.cob;3077;0,640817881;;
T; Cobol_85/NC219A.cob;591;0,083400059;;
T; Cobol_85/NC220M.cob;1037;0,154001188;;
T; Cobol_85/NC221A.cob;961;0,138999939;;
T; Cobol_85/NC222A.cob;552;0,078600025;;
T; Cobol_85/NC223A.cob;2290;0,43720026;;
T; Cobol_85/NC224A.cob;647;0,085598469;;
T; Cobol_85/NC225A.cob;1924;0,26260004;;
T; Cobol_85/NC231A.cob;1110;0,170800352;;
T; Cobol_85/NC232A.cob;923;0,12299943;;
T; Cobol_85/NC233A.cob;881;0,13079958;;
T; Cobol_85/NC234A.cob;922;0,1193995;;
T; Cobol_85/NC235A.cob;626;0,087400055;;
T; Cobol_85/NC236A.cob;584;0,089999485;;
T; Cobol_85/NC237A.cob;661;0,093399715;;
T; Cobol_85/NC238A.cob;658;0,091999865;;
T; Cobol_85/NC239A.cob;528;0,078800106;;
T; Cobol_85/NC240A.cob;693;0,106399727;;
T; Cobol_85/NC241A.cob;671;0,107799578;;
T; Cobol_85/NC242A.cob;575;0,092600918;;
T; Cobol_85/NC243A.cob;702;0,106198883;;
T; Cobol_85/NC244A.cob;511;0,072399664;;
T; Cobol_85/NC245A.cob;537;0,075399446;;
T; Cobol_85/NC246A.cob;1320;0,179599953;;
T; Cobol_85/NC247A.cob;864;0,124600315;;
T; Cobol_85/NC248A.cob;621;0,100799084;;
T; Cobol_85/NC250A.cob;1971;0,28880024;;
T; Cobol_85/NC251A.cob;1417;0,216798925;;
T; Cobol_85/NC252A.cob;1710;0,201197004;;
T; Cobol_85/NC253A.cob;1978;0,324798107;;
T; Cobol_85/NC254A.cob;671;0,100596905;;
T; Cobol_85/OBIC1A.cob;80;0,009800005;;
T; Cobol_85/OBIC2A.cob;310;0,034003735;;
T; Cobol_85/OBIC3A.cob;336;0,045000839;;
T; Cobol_85/OBNC2M.cob;929;0,142799139;;
T; Cobol_85/OBSQ1A.cob;629;0,088000774;;
T; Cobol_85/OBSQ3A.cob;647;0,090604448;;
T; Cobol_85/OBSQ4A.cob;574;0,086798286;;
T; Cobol_85/OBSQ5A.cob;626;0,097214079;;
T; Cobol_85/RL101A.cob;457;0,064800215;;
T; Cobol_85/RL102A.cob;617;0,080599689;;
T; Cobol_85/RL103A.cob;617;0,07740016;;
T; Cobol_85/RL104A.cob;639;0,082200766;;
T; Cobol_85/RL105A.cob;633;0,09139967;;
T; Cobol_85/RL106A.cob;814;0,095999432;;
T; Cobol_85/RL107A.cob;791;0,120201302;;
T; Cobol_85/RL108A.cob;462;0,064800024;;
T; Cobol_85/RL109A.cob;645;0,089799452;;
T; Cobol_85/RL110A.cob;622;0,087399387;;
T; Cobol_85/RL111A.cob;1094;0,170000124;;
T; Cobol_85/RL112A.cob;642;0,076397562;;
T; Cobol_85/RL113A.cob;812;0,109272051;;
T; Cobol_85/RL114A.cob;824;0,109800196;;
T; Cobol_85/RL115A.cob;719;0,099400091;;
T; Cobol_85/RL116A.cob;614;0,081400108;;
T; Cobol_85/RL117A.cob;608;0,084801245;;
T; Cobol_85/RL118A.cob;554;0,083541441;;
T; Cobol_85/RL119A.cob;545;0,076943874;;
T; Cobol_85/RL201A.cob;444;0,059599924;;
T; Cobol_85/RL202A.cob;617;0,08239994;;
T; Cobol_85/RL203A.cob;614;0,091400528;;
T; Cobol_85/RL204A.cob;644;0,088598442;;
T; Cobol_85/RL205A.cob;2410;0,423999596;;
T; Cobol_85/RL206A.cob;563;0,083600187;;
T; Cobol_85/RL207A.cob;1064;0,149199486;;
T; Cobol_85/RL208A.cob;615;0,087400246;;
T; Cobol_85/RL209A.cob;460;0,061647034;;
T; Cobol_85/RL210A.cob;487;0,063599682;;
T; Cobol_85/RL211A.cob;553;0,075000238;;
T; Cobol_85/RL212A.cob;444;0,058999681;;
T; Cobol_85/RL213A.cob;475;0,068199778;;
T; Cobol_85/RL301M.cob;67;0,011200523;;
T; Cobol_85/RL401M.cob;78;0,020600176;;
T; Cobol_85/SG101A.cob;2849;0,711990023;;
T; Cobol_85/SG102A.cob;610;0,090399694;;
T; Cobol_85/SG103A.cob;485;0,067000389;;
T; Cobol_85/SG104A.cob;592;0,077809286;;
T; Cobol_85/SG105A.cob;592;0,083199883;;
T; Cobol_85/SG106A.cob;592;0,081999731;;
T; Cobol_85/SG201A.cob;1950;0,391608953;;
T; Cobol_85/SG202A.cob;432;0,067999506;;
T; Cobol_85/SG203A.cob;794;0,13142972;;
T; Cobol_85/SG204A.cob;880;0,143199396;;
T; Cobol_85/SM101A.cob;569;0,054599571;;
T; Cobol_85/SM102A.cob;393;0,056600523;;
T; Cobol_85/SM103A.cob;555;0,103399944;;
T; Cobol_85/SM104A.cob;449;0,061800146;;
T; Cobol_85/SM105A.cob;612;0,11079936;;
T; Cobol_85/SM107A.cob;312;0,029801226;;
T; Cobol_85/SM201A.cob;634;0,070000505;;
T; Cobol_85/SM202A.cob;529;0,082999372;;
T; Cobol_85/SM203A.cob;379;0,073800135;;
T; Cobol_85/SM204A.cob;397;0,056000137;;
T; Cobol_85/SM205A.cob;621;0,105199671;;
T; Cobol_85/SQ101M.cob;1881;0,199803162;;
T; Cobol_85/SQ102A.cob;841;0,108207226;;
T; Cobol_85/SQ103A.cob;1055;0,151199341;;
T; Cobol_85/SQ104A.cob;845;0,118797684;;
