mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V2\ALCC028.COB;1603;0,079944611;;
T; raincodeData/Delivery/V2\ALCC029.COB;1507;0,076669514;;
T; raincodeData/Delivery/V2\ALCC030.COB;2324;0,114027226;;
T; raincodeData/Delivery/V2\ALCC031.COB;1446;0,073172927;;
T; raincodeData/Delivery/V2\ALCC032.COB;1962;0,094200134;;
T; raincodeData/Delivery/V2\ALCC048.COB;1518;0,075950146;;
T; raincodeData/Delivery/V2\ALCC049.COB;1565;0,077250063;;
T; raincodeData/Delivery/V2\ALCC065.COB;2322;0,140699899;;
T; raincodeData/Delivery/V2\ALCC066.COB;2695;0,136050117;;
T; raincodeData/Delivery/V2\ALCC067.COB;1526;0,076982665;;
T; raincodeData/Delivery/V2\ALCC068.COB;1564;0,075397182;;
T; raincodeData/Delivery/V2\ALCC070.COB;1705;0,08416487;;
T; raincodeData/Delivery/V2\ALCC200.COB;1170;0,0565997;;
T; raincodeData/Delivery/V2\ALCP021.COB;2325;0,104597235;;
T; raincodeData/Delivery/V2\ALCP022.COB;798;0,04253248;;
T; raincodeData/Delivery/V2\ALCP023.COB;425;0,030750501;;
T; raincodeData/Delivery/V2\ALCP040.COB;880;0,050649798;;
T; raincodeData/Delivery/V2\ALCP041.COB;608;0,045445955;;
T; raincodeData/Delivery/V2\ALCP042.COB;929;0,054050422;;
T; raincodeData/Delivery/V2\ALCP052.COB;1168;0,062283909;;
T; raincodeData/Delivery/V2\ALCP070.COB;1101;0,062966645;;
T; raincodeData/Delivery/V2\ALCP071.COB;712;0,045611453;;
T; raincodeData/Delivery/V2\ALCP072.COB;1107;0,068749464;;
T; raincodeData/Delivery/V2\ALCP076.COB;1820;0,096949947;;
T; raincodeData/Delivery/V2\ALCP077.COB;1902;0,095224905;;
T; raincodeData/Delivery/V2\ALCP078.COB;723;0,043808424;;
T; raincodeData/Delivery/V2\ALCP079.COB;1241;0,065516615;;
T; raincodeData/Delivery/V2\ALCP080.COB;553;0,03364985;;
T; raincodeData/Delivery/V2\ALCP081.COB;1471;0,078167093;;
T; raincodeData/Delivery/V2\ALCP082.COB;935;0,053808331;;
T; raincodeData/Delivery/V2\ALCP083.COB;3020;0,179258609;;
T; raincodeData/Delivery/V2\ALCP084.COB;1257;0,068250263;;
T; raincodeData/Delivery/V2\ALCP089.COB;670;0,040749621;;
T; raincodeData/Delivery/V2\ALCP090.COB;4541;0,210200942;;
