mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Test/ALCP077.COB;1902;0,092298973;0,35005;3,792566592
T; raincodeData/Test/ALCP078.COB;723;0,042500401;0,30765;7,238755307
T; raincodeData/Test/ALCP079.COB;1241;0,066802263;0,3247;4,86061376
T; raincodeData/Test/ALCP080.COB;553;0,037749636;0,30245;8,011997748
T; raincodeData/Test/ALCP081.COB;1471;0,087163758;0,33605;3,855386764
T; raincodeData/Test/ALCP082.COB;935;0,053198516;0,2524;4,744493216
T; raincodeData/Test/ALCP083.COB;3020;0,170498812;0,3164;1,855731403
T; raincodeData/Test/ALCP084.COB;1257;0,068449628;0,2912;4,254223244
T; raincodeData/Test/ALCP089.COB;670;0,0417997;0,30545;7,307468668
T; raincodeData/Test/ALCP090.COB;4541;0,206298566;0,45815;2,220810397
T; raincodeData/Test/ALCP091.COB;1419;0,067898393;0,3211;4,729125202
T; raincodeData/Test/ALCP094.COB;1539;0,077430856;0,293;3,784021181
T; raincodeData/Test/ALCP095.COB;756;0,048299623;0,3078;6,37272061
T; raincodeData/Test/ALCP097.COB;1219;0,109799814;0,3271;2,979057864
T; raincodeData/Test/ALCP120.COB;1050;0,056349015;0,33205;5,892738296
T; raincodeData/Test/ALCP201.COB;5929;0,488998139;0,43155;0,882518696
T; raincodeData/Test/ALCP202.COB;912;0,049899614;0,3233;6,479008053
T; raincodeData/Test/ALCP206.COB;1095;0,058349645;0,31455;5,390778286
T; raincodeData/Test/ALCP208.COB;1076;0,112544644;0,2961;2,630955946
T; raincodeData/Test/ALCP209.COB;1646;0,108948231;0,3151;2,89219933
T; raincodeData/Test/ALCP215.COB;685;0,043582535;0,3176;7,287322812
T; raincodeData/Test/ALCP218.COB;705;0,039649093;0,33;8,323015075
T; raincodeData/Test/ALCP221.COB;666;0,039249742;0,264;6,726158857
T; raincodeData/Test/ALCP242.COB;2717;0,354549181;0,3337;0,941195235
T; raincodeData/Test/ALCP243.COB;2826;0,250783169;0,26525;1,057686609
T; raincodeData/Test/ALCP244.COB;4113;0,370446479;0,2943;0,794446746
T; raincodeData/Test/ALCP246.COB;1327;0,071059763;0,3192;4,491993564
T; raincodeData/Test/ALCP247.COB;467;0,037901449;0,32245;8,507590258
T; raincodeData/Test/ALCP250.COB;889;0,046948957;0,29275;6,235495226
T; raincodeData/Test/ALCP252.COB;1322;0,074949348;0,311;4,149469054
T; raincodeData/Test/ALCP254.COB;1684;0,106199658;0,32495;3,0598027
T; raincodeData/Test/ALCP256.COB;1407;0,076448405;0,31925;4,176019119
T; raincodeData/Test/ALCP259.COB;407;0,029648435;0,30515;10,29228014
T; raincodeData/Test/ALCP262.COB;773;0,050649011;0,24395;4,816481004
T; raincodeData/Test/ALCP263.COB;1373;0,224799955;0,2946;1,310498484
T; raincodeData/Test/ALCP264.COB;417;0,029700184;0,2216;7,46123327
;;;17,04692826;37,67525;2,210090253
