mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V2\ALCB018.COB;987;0,025449145;241,4712839;
T; raincodeData/Delivery/V2\ALCB025.COB;914;0,026344347;;
T; raincodeData/Delivery/V2\ALCB044.COB;3099;0,125999463;;
T; raincodeData/Delivery/V2\ALCB073.COB;1070;0,029163063;;
T; raincodeData/Delivery/V2\ALCB087.COB;3119;0,130099726;;
T; raincodeData/Delivery/V2\ALCB096.COB;1103;0,029450285;;
T; raincodeData/Delivery/V2\ALCB207.COB;1431;0,037799203;;
T; raincodeData/Delivery/V2\ALCB212.COB;959;0,024256945;;
T; raincodeData/Delivery/V2\ALCB213.COB;1013;0,026200187;;
T; raincodeData/Delivery/V2\ALCB216.COB;917;0,023949635;;
T; raincodeData/Delivery/V2\ALCB229.COB;1059;0,027250302;;
T; raincodeData/Delivery/V2\ALCB231.COB;1294;0,036749554;;
T; raincodeData/Delivery/V2\ALCB232.COB;957;0,023849678;;
T; raincodeData/Delivery/V2\ALCB233.COB;965;0,026650357;;
T; raincodeData/Delivery/V2\ALCB234.COB;971;0,026600039;;
T; raincodeData/Delivery/V2\ALCB327.COB;1122;0,032899857;;
T; raincodeData/Delivery/V2\ALCB328.COB;1216;0,03270036;;
T; raincodeData/Delivery/V2\ALCB332.COB;969;0,024498844;;
T; raincodeData/Delivery/V2\ALCB343.COB;2541;0,084598446;;
T; raincodeData/Delivery/V2\ALCB369.COB;1830;0,052549803;;
T; raincodeData/Delivery/V2\ALCB486.COB;1776;0,049548841;;
T; raincodeData/Delivery/V2\ALCB487.COB;1590;0,043499935;;
T; raincodeData/Delivery/V2\ALCB506.COB;1273;0,031498945;;
T; raincodeData/Delivery/V2\ALCB517.COB;7830;0,54634999;;
T; raincodeData/Delivery/V2\ALCB527.COB;3880;0,175748515;;
T; raincodeData/Delivery/V2\ALCB528.COB;2576;0,098398983;;
T; raincodeData/Delivery/V2\ALCB530.COB;2369;0,077848768;;
T; raincodeData/Delivery/V2\ALCB541.COB;2383;0,074800074;;
T; raincodeData/Delivery/V2\ALCB576.COB;1381;0,038749421;;
T; raincodeData/Delivery/V2\ALCB581.COB;3959;0,146979225;;
T; raincodeData/Delivery/V2\ALCB582.COB;3096;0,1010777;;
T; raincodeData/Delivery/V2\ALCB583.COB;3084;0,094855225;;
T; raincodeData/Delivery/V2\ALCB584.COB;1560;0,036949706;;
T; raincodeData/Delivery/V2\ALCB585.COB;1981;0,047748852;;
T; raincodeData/Delivery/V2\ALCB587.COB;952;0,024350369;;
T; raincodeData/Delivery/V2\ALCB611.COB;1340;0,037550414;;
T; raincodeData/Delivery/V2\ALCB617.COB;1141;0,030049717;;
T; raincodeData/Delivery/V2\ALCB618.COB;1133;0,029799664;;
T; raincodeData/Delivery/V2\ALCB619.COB;1133;0,030199444;;
T; raincodeData/Delivery/V2\ALCB625.COB;1388;0,037600756;;
T; raincodeData/Delivery/V2\ALCB648.COB;1286;0,03755033;;
T; raincodeData/Delivery/V2\ALCB649.COB;1111;0,030799627;;
T; raincodeData/Delivery/V2\ALCB653.COB;1000;0,025848925;;
T; raincodeData/Delivery/V2\ALCB654.COB;1170;0,029949427;;
T; raincodeData/Delivery/V2\ALCB655.COB;1228;0,032448649;;
