mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V1\ALCP080.COB;1361;0,198652923;;
T; raincodeData/Delivery/V1\ALCP081.COB;2955;0,426602769;;
T; raincodeData/Delivery/V1\ALCP082.COB;2554;0,354353452;;
T; raincodeData/Delivery/V1\ALCP083.COB;5607;1,070672452;;
T; raincodeData/Delivery/V1\ALCP084.COB;3690;0,510885441;;
T; raincodeData/Delivery/V1\ALCP089.COB;1778;0,21720351;;
T; raincodeData/Delivery/V1\ALCP090.COB;7835;1,576253915;;
T; raincodeData/Delivery/V1\ALCP091.COB;3476;0,488700056;;
T; raincodeData/Delivery/V1\ALCP094.COB;2022;0,272645557;;
T; raincodeData/Delivery/V1\ALCP095.COB;1159;0,155649626;;
T; raincodeData/Delivery/V1\ALCP097.COB;2708;0,373346388;;
T; raincodeData/Delivery/V1\ALCP120.COB;1791;0,237699819;;
T; raincodeData/Delivery/V1\ALCP201.COB;8665;2,128820646;;
T; raincodeData/Delivery/V1\ALCP202.COB;1512;0,212706947;;
T; raincodeData/Delivery/V1\ALCP206.COB;1638;0,218056428;;
T; raincodeData/Delivery/V1\ALCP208.COB;2097;0,300639772;;
T; raincodeData/Delivery/V1\ALCP209.COB;3053;0,485171115;;
T; raincodeData/Delivery/V1\ALCP215.COB;1075;0,145578575;;
T; raincodeData/Delivery/V1\ALCP218.COB;1579;0,210082579;;
T; raincodeData/Delivery/V1\ALCP221.COB;828;0,097399747;;
T; raincodeData/Delivery/V1\ALCP242.COB;4170;0,588062036;;
T; raincodeData/Delivery/V1\ALCP243.COB;4163;0,615022004;;
T; raincodeData/Delivery/V1\ALCP244.COB;7357;1,277363193;;
T; raincodeData/Delivery/V1\ALCP246.COB;1509;0,234614885;;
T; raincodeData/Delivery/V1\ALCP247.COB;643;0,077694094;;
T; raincodeData/Delivery/V1\ALCP250.COB;1339;0,167705488;;
T; raincodeData/Delivery/V1\ALCP252.COB;1496;0,237443793;;
T; raincodeData/Delivery/V1\ALCP254.COB;1896;0,363538051;;
T; raincodeData/Delivery/V1\ALCP256.COB;1589;0,26943171;;
T; raincodeData/Delivery/V1\ALCP259.COB;604;0,073541164;;
T; raincodeData/Delivery/V1\ALCP262.COB;1329;0,16351527;;
T; raincodeData/Delivery/V1\ALCP263.COB;1880;0,259173167;;
T; raincodeData/Delivery/V1\ALCP264.COB;458;0,051049936;;
T; raincodeData/Delivery/V1\ALCP298.COB;837;0,102880871;;
T; raincodeData/Delivery/V1\ALCP306.COB;5764;0,938615882;;
T; raincodeData/Delivery/V1\ALCP325.COB;2074;0,291672266;;
T; raincodeData/Delivery/V1\ALCP326.COB;1796;0,259214413;;
T; raincodeData/Delivery/V1\ALCP331.COB;1678;0,217449546;;
T; raincodeData/Delivery/V1\ALCP333.COB;502;0,05539993;;
T; raincodeData/Delivery/V1\ALCP335.COB;2174;0,303000319;;
T; raincodeData/Delivery/V1\ALCP336.COB;408;0,042799282;;
T; raincodeData/Delivery/V1\ALCP337.COB;1218;0,135263085;;
T; raincodeData/Delivery/V1\ALCP342.COB;7746;1,529016113;;
T; raincodeData/Delivery/V1\ALCP345.COB;3213;0,421090662;;
T; raincodeData/Delivery/V1\ALCP420.COB;3673;0,512740231;;
T; raincodeData/Delivery/V1\ALCP421.COB;951;0,123018169;;
T; raincodeData/Delivery/V1\ALCP422.COB;1528;0,218995774;;
T; raincodeData/Delivery/V1\ALCP423.COB;2538;0,3339432;;
T; raincodeData/Delivery/V1\ALCP424.COB;846;0,111051571;;
T; raincodeData/Delivery/V1\ALCP425.COB;1136;0,165493357;;
T; raincodeData/Delivery/V1\ALCP470.COB;2494;0,354276216;;
T; raincodeData/Delivery/V1\ALCP500.COB;5124;0,81571846;;
T; raincodeData/Delivery/V1\ALCP502.COB;6183;0,930171323;;
T; raincodeData/Delivery/V1\ALCP504.COB;6370;1,000142598;;
T; raincodeData/Delivery/V1\ALCP505.COB;601;0,070249534;;
T; raincodeData/Delivery/V1\ALCP519.COB;6619;1,178166151;;
T; raincodeData/Delivery/V1\ALCP520.COB;5343;0,737205458;;
T; raincodeData/Delivery/V1\ALCP540.COB;8943;1,834825122;;
T; raincodeData/Delivery/V1\ALCP542.COB;6527;0,900077939;;
T; raincodeData/Delivery/V1\ALCP543.COB;1232;0,169341099;;
T; raincodeData/Delivery/V1\ALCP544.COB;1349;0,177488828;;
T; raincodeData/Delivery/V1\ALCP545.COB;564;0,065153825;;
T; raincodeData/Delivery/V1\ALCP550.COB;2291;0,300072801;;
T; raincodeData/Delivery/V1\ALCP551.COB;874;0,10369972;;
T; raincodeData/Delivery/V1\ALCP552.COB;743;0,089950073;;
T; raincodeData/Delivery/V1\ALCP558.COB;1435;0,198937058;;
T; raincodeData/Delivery/V1\ALCP559.COB;1262;0,188558841;;
T; raincodeData/Delivery/V1\ALCP570.COB;2328;0,304736698;;
T; raincodeData/Delivery/V1\ALCP571.COB;1796;0,245310545;;
T; raincodeData/Delivery/V1\ALCP575.COB;3913;0,489921904;;
T; raincodeData/Delivery/V1\ALCP577.COB;6937;1,249037802;;
T; raincodeData/Delivery/V1\ALCP579.COB;2180;0,282498324;;
T; raincodeData/Delivery/V1\ALCP610.COB;423;0,051955032;;
T; raincodeData/Delivery/V1\ALCP631.COB;2473;0,379808676;;
T; raincodeData/Delivery/V1\ALCP637.COB;1848;0,274026775;;
T; raincodeData/Delivery/V1\ALCP639.COB;3272;0,460092485;;
T; raincodeData/Delivery/V1\ALCP644.COB;1279;0,187654996;;
T; raincodeData/Delivery/V1\ALCP666.COB;6147;1,408956254;;
T; raincodeData/Delivery/V1\ALCP667.COB;1098;0,156600058;;
T; raincodeData/Delivery/V1\ALCP676.COB;1958;0,24763093;;
T; raincodeData/Delivery/V1\ALCP679.COB;1586;0,205394673;;
T; raincodeData/Delivery/V1\ALCP680.COB;575;0,072449744;;
T; raincodeData/Delivery/V1\ALCP686.COB;3501;0,492699814;;
T; raincodeData/Delivery/V1\ALCP687.COB;2884;0,420749772;;
T; raincodeData/Delivery/V1\ALCP688.COB;3488;0,466199696;;
T; raincodeData/Delivery/V1\ALCP689.COB;992;0,121250117;;
T; raincodeData/Delivery/V1\ALCP690.COB;1176;0,152100265;;
T; raincodeData/Delivery/V1\ALCP691.COB;972;0,121200144;;
T; raincodeData/Delivery/V1\ALCP692.COB;2534;0,39252491;;
T; raincodeData/Delivery/V1\ALCP693.COB;2773;0,468603277;;
T; raincodeData/Delivery/V1\ALCP694.COB;2645;0,416101551;;
T; raincodeData/Delivery/V1\ALCP695.COB;2388;0,373709941;;
T; raincodeData/Delivery/V1\ALCP696.COB;2497;0,390815759;;
T; raincodeData/Delivery/V1\ALCP697.COB;2611;0,441891885;;
T; raincodeData/Delivery/V1\ALCP698.COB;302;0,033149564;;
T; raincodeData/Delivery/V1\ALCP700.COB;2187;0,327002251;;
T; raincodeData/Delivery/V1\ALCP701.COB;482;0,054499316;;
T; raincodeData/Delivery/V1\ALCP702.COB;4117;0,623219287;;
T; raincodeData/Delivery/V1\ALCP703.COB;1950;0,25325228;;
T; raincodeData/Delivery/V1\ALCP704.COB;2316;0,286757612;;
T; raincodeData/Delivery/V1\ALCP705.COB;2988;0,3910568;;
T; raincodeData/Delivery/V1\ALCP706.COB;3630;0,547163641;;
T; raincodeData/Delivery/V1\ALCP707.COB;1426;0,171001971;;
T; raincodeData/Delivery/V1\ALCP754.COB;1831;0,218466759;;
T; raincodeData/Delivery/V1\ALCP755.COB;1752;0,217055309;;
T; raincodeData/Delivery/V1\ALCP787.COB;1244;0,152799809;;
T; raincodeData/Delivery/V1\ALCP901.COB;19907;3,0359604;;
T; raincodeData/Delivery/V1\ALCP936.COB;1346;0,177949786;;
T; raincodeData/Delivery/V1\ALCP998.COB;1601;0,220100427;;
T; raincodeData/Delivery/V1\ALCS024.COB;4550;0,828523493;;
T; raincodeData/Delivery/V1\ALCS025.COB;2498;0,474001837;;
T; raincodeData/Delivery/V1\ALCS026.COB;4377;0,831900644;;
T; raincodeData/Delivery/V1\ALCS027.COB;3947;0,746485817;;
T; raincodeData/Delivery/V1\ALCS028.COB;3214;0,620221984;;
T; raincodeData/Delivery/V1\ALCS029.COB;3131;0,602331924;;
T; raincodeData/Delivery/V1\ALCS030.COB;2452;0,407464194;;
T; raincodeData/Delivery/V1\ALCS031.COB;2486;0,437108934;;
T; raincodeData/Delivery/V1\ALCS032.COB;2925;0,520236766;;
T; raincodeData/Delivery/V1\ALCS048.COB;2712;0,43379091;;
T; raincodeData/Delivery/V1\ALCS049.COB;3321;0,565854657;;
T; raincodeData/Delivery/V1\ALCS065.COB;2422;0,426206172;;
T; raincodeData/Delivery/V1\ALCS066.COB;4426;0,841164005;;
T; raincodeData/Delivery/V1\ALCS067.COB;2012;0,352065778;;
T; raincodeData/Delivery/V1\ALCS068.COB;2176;0,415396023;;
T; raincodeData/Delivery/V1\ALCS070.COB;2527;0,400473821;;
T; raincodeData/Delivery/V1\ALCS140.COB;2678;0,421734142;;
T; raincodeData/Delivery/V1\ALCS141.COB;6722;1,385593748;;
T; raincodeData/Delivery/V1\ALCS142.COB;5808;1,252688885;;
T; raincodeData/Delivery/V1\ALCS143.COB;6256;1,261585796;;
T; raincodeData/Delivery/V1\ALCS144.COB;5430;1,020393825;;
T; raincodeData/Delivery/V1\ALCS145.COB;2768;0,452690923;;
T; raincodeData/Delivery/V1\ALCS146.COB;5675;1,104924345;;
T; raincodeData/Delivery/V1\ALCS147.COB;8252;1,962303388;;
T; raincodeData/Delivery/V1\ALCS150.COB;2294;0,366841054;;
T; raincodeData/Delivery/V1\ALCS151.COB;2603;0,414015639;;
T; raincodeData/Delivery/V1\ALCS152.COB;2191;0,338865542;;
T; raincodeData/Delivery/V1\ALCS241.COB;5366;1,008154655;;
T; raincodeData/Delivery/V1\ALCS242.COB;5205;1,024955118;;
T; raincodeData/Delivery/V1\ALCS244.COB;4968;0,934974337;;
T; raincodeData/Delivery/V1\ALCS246.COB;7243;1,558376813;;
T; raincodeData/Delivery/V1\ALCS247.COB;6953;1,380856442;;
T; raincodeData/Delivery/V1\ALCS248.COB;7136;1,500070715;;
T; raincodeData/Delivery/V1\ALCS250.COB;2500;0,390563834;;
T; raincodeData/Delivery/V1\ALCS251.COB;2496;0,394836056;;
T; raincodeData/Delivery/V1\ALCU009.COB;6114;1,891359246;;
T; raincodeData/Delivery/V1\ALCU014.COB;781;0,094987977;;
