mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V1\ALCP080.COB;1361;0,184760809;;
T; raincodeData/Delivery/V1\ALCP081.COB;2955;0,406732392;;
T; raincodeData/Delivery/V1\ALCP082.COB;2554;0,331386423;;
T; raincodeData/Delivery/V1\ALCP083.COB;5607;1,000402451;;
T; raincodeData/Delivery/V1\ALCP084.COB;3690;0,46514833;;
T; raincodeData/Delivery/V1\ALCP089.COB;1778;0,208831978;;
T; raincodeData/Delivery/V1\ALCP090.COB;7835;1,545589137;;
T; raincodeData/Delivery/V1\ALCP091.COB;3476;0,45961957;;
T; raincodeData/Delivery/V1\ALCP094.COB;2022;0,272304344;;
T; raincodeData/Delivery/V1\ALCP095.COB;1159;0,162307739;;
T; raincodeData/Delivery/V1\ALCP097.COB;2708;0,348672891;;
T; raincodeData/Delivery/V1\ALCP120.COB;1791;0,219739032;;
T; raincodeData/Delivery/V1\ALCP201.COB;8665;2,041304016;;
T; raincodeData/Delivery/V1\ALCP202.COB;1512;0,192905021;;
T; raincodeData/Delivery/V1\ALCP206.COB;1638;0,200002432;;
T; raincodeData/Delivery/V1\ALCP208.COB;2097;0,285606599;;
T; raincodeData/Delivery/V1\ALCP209.COB;3053;0,433314657;;
T; raincodeData/Delivery/V1\ALCP215.COB;1075;0,133002901;;
T; raincodeData/Delivery/V1\ALCP218.COB;1579;0,188374925;;
T; raincodeData/Delivery/V1\ALCP221.COB;828;0,087600803;;
T; raincodeData/Delivery/V1\ALCP242.COB;4170;0,589866161;;
T; raincodeData/Delivery/V1\ALCP243.COB;4163;0,600562382;;
T; raincodeData/Delivery/V1\ALCP244.COB;7357;1,200099182;;
T; raincodeData/Delivery/V1\ALCP246.COB;1509;0,219649696;;
T; raincodeData/Delivery/V1\ALCP247.COB;643;0,070432806;;
T; raincodeData/Delivery/V1\ALCP250.COB;1339;0,146865273;;
T; raincodeData/Delivery/V1\ALCP252.COB;1496;0,216790915;;
T; raincodeData/Delivery/V1\ALCP254.COB;1896;0,348186564;;
T; raincodeData/Delivery/V1\ALCP256.COB;1589;0,254701686;;
T; raincodeData/Delivery/V1\ALCP259.COB;604;0,065678954;;
T; raincodeData/Delivery/V1\ALCP262.COB;1329;0,152304935;;
T; raincodeData/Delivery/V1\ALCP263.COB;1880;0,24450357;;
T; raincodeData/Delivery/V1\ALCP264.COB;458;0,043200111;;
T; raincodeData/Delivery/V1\ALCP298.COB;837;0,088706136;;
T; raincodeData/Delivery/V1\ALCP306.COB;5764;0,851210761;;
T; raincodeData/Delivery/V1\ALCP325.COB;2074;0,254567218;;
T; raincodeData/Delivery/V1\ALCP326.COB;1796;0,2267658;;
T; raincodeData/Delivery/V1\ALCP331.COB;1678;0,201423764;;
T; raincodeData/Delivery/V1\ALCP333.COB;502;0,051400614;;
T; raincodeData/Delivery/V1\ALCP335.COB;2174;0,283432937;;
T; raincodeData/Delivery/V1\ALCP336.COB;408;0,039693093;;
T; raincodeData/Delivery/V1\ALCP337.COB;1218;0,123572063;;
T; raincodeData/Delivery/V1\ALCP342.COB;7746;1,446702456;;
T; raincodeData/Delivery/V1\ALCP345.COB;3213;0,376538277;;
T; raincodeData/Delivery/V1\ALCP420.COB;3673;0,480031776;;
