mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Test/ALCP081.COB;1471;0,072699594;0,26405;3,632069777
T; raincodeData/Test/ALCP082.COB;935;0,050449157;0,2777;5,504551866
T; raincodeData/Test/ALCP083.COB;3020;0,158833659;0,30995;1,951412582
T; raincodeData/Test/ALCP084.COB;1257;0,060549212;0,2965;4,896843289
T; raincodeData/Test/ALCP089.COB;670;0,036899126;0,3241;8,783405973
T; raincodeData/Test/ALCP090.COB;4541;0,193999302;0,3373;1,738666046
T; raincodeData/Test/ALCP091.COB;1419;0,062499642;0,3083;4,932828226
T; raincodeData/Test/ALCP094.COB;1539;0,067949176;0,2284;3,36133584
T; raincodeData/Test/ALCP095.COB;756;0,040499401;0,28665;7,077882444
T; raincodeData/Test/ALCP097.COB;1219;0,102548373;0,2916;2,843536101
T; raincodeData/Test/ALCP120.COB;1050;0,053348899;0,2753;5,160368925
T; raincodeData/Test/ALCP201.COB;5929;0,443657815;0,36185;0,815606054
T; raincodeData/Test/ALCP202.COB;912;0,047149217;0,3051;6,470945194
T; raincodeData/Test/ALCP206.COB;1095;0,055351067;0,30705;5,547318578
T; raincodeData/Test/ALCP208.COB;1076;0,097248399;0,30385;3,124473023
T; raincodeData/Test/ALCP209.COB;1646;0,089948761;0,2771;3,080642751
T; raincodeData/Test/ALCP215.COB;685;0,036798549;0,27205;7,392954603
T; raincodeData/Test/ALCP218.COB;705;0,037699115;0,30275;8,030692439
T; raincodeData/Test/ALCP221.COB;666;0,037699044;0,2712;7,193816421
T; raincodeData/Test/ALCP242.COB;2717;0,324649441;0,3114;0,959188467
T; raincodeData/Test/ALCP243.COB;2826;0,219199228;0,26745;1,220122909
T; raincodeData/Test/ALCP244.COB;4113;0,339649487;0,2757;0,811719172
T; raincodeData/Test/ALCP246.COB;1327;0,066199434;0,25815;3,89958018
T; raincodeData/Test/ALCP247.COB;467;0,030499351;0,2889;9,472332699
T; raincodeData/Test/ALCP250.COB;889;0,043999147;0,3019;6,861496591
T; raincodeData/Test/ALCP252.COB;1322;0,0661497;0,30365;4,590345858
T; raincodeData/Test/ALCP254.COB;1684;0,085449815;0,28855;3,376835874
T; raincodeData/Test/ALCP256.COB;1407;0,070249522;0,3045;4,334549083
T; raincodeData/Test/ALCP259.COB;407;0,027699256;0,299;10,79451378
T; raincodeData/Test/ALCP262.COB;773;0,042099249;0,3054;7,254286112
T; raincodeData/Test/ALCP263.COB;1373;0,204899287;0,30445;1,485851923
T; raincodeData/Test/ALCP264.COB;417;0,027646518;0,2969;10,73914634
;;;15,3046651;34,97715;2,2853914
