mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V2\ALCP071.COB;712;0,042584169;;
T; raincodeData/Delivery/V2\ALCP072.COB;1107;0,060189509;;
T; raincodeData/Delivery/V2\ALCP076.COB;1820;0,090463507;;
T; raincodeData/Delivery/V2\ALCP077.COB;1902;0,089318824;;
T; raincodeData/Delivery/V2\ALCP078.COB;723;0,038743663;;
T; raincodeData/Delivery/V2\ALCP079.COB;1241;0,059581649;;
T; raincodeData/Delivery/V2\ALCP080.COB;553;0,033626127;;
T; raincodeData/Delivery/V2\ALCP081.COB;1471;0,077744389;;
T; raincodeData/Delivery/V2\ALCP082.COB;935;0,050178432;;
T; raincodeData/Delivery/V2\ALCP083.COB;3020;0,153977168;;
T; raincodeData/Delivery/V2\ALCP084.COB;1257;0,060242665;;
T; raincodeData/Delivery/V2\ALCP089.COB;670;0,034301615;;
T; raincodeData/Delivery/V2\ALCP090.COB;4541;0,19265604;;
T; raincodeData/Delivery/V2\ALCP091.COB;1419;0,063015401;;
T; raincodeData/Delivery/V2\ALCP094.COB;1539;0,070539999;;
T; raincodeData/Delivery/V2\ALCP095.COB;756;0,04088316;;
T; raincodeData/Delivery/V2\ALCP097.COB;1219;0,062802994;;
T; raincodeData/Delivery/V2\ALCP120.COB;1050;0,050419438;;
T; raincodeData/Delivery/V2\ALCP201.COB;5929;0,303609252;;
T; raincodeData/Delivery/V2\ALCP202.COB;912;0,04598788;;
T; raincodeData/Delivery/V2\ALCP206.COB;1095;0,055449319;;
T; raincodeData/Delivery/V2\ALCP208.COB;1076;0,06127044;;
T; raincodeData/Delivery/V2\ALCP209.COB;1646;0,093225193;;
T; raincodeData/Delivery/V2\ALCP215.COB;685;0,037451696;;
T; raincodeData/Delivery/V2\ALCP218.COB;705;0,037126732;;
T; raincodeData/Delivery/V2\ALCP221.COB;666;0,037776577;;
T; raincodeData/Delivery/V2\ALCP242.COB;2717;0,131762373;;
T; raincodeData/Delivery/V2\ALCP243.COB;2826;0,153945565;;
T; raincodeData/Delivery/V2\ALCP244.COB;4113;0,214154994;;
T; raincodeData/Delivery/V2\ALCP246.COB;1327;0,064753902;;
T; raincodeData/Delivery/V2\ALCP247.COB;467;0,030252278;;
T; raincodeData/Delivery/V2\ALCP250.COB;889;0,045061338;;
T; raincodeData/Delivery/V2\ALCP252.COB;1322;0,065833068;;
T; raincodeData/Delivery/V2\ALCP254.COB;1684;0,085463631;;
T; raincodeData/Delivery/V2\ALCP256.COB;1407;0,069199729;;
T; raincodeData/Delivery/V2\ALCP259.COB;407;0,027002931;;
T; raincodeData/Delivery/V2\ALCP262.COB;773;0,041349578;;
T; raincodeData/Delivery/V2\ALCP263.COB;1373;0,073953569;;
T; raincodeData/Delivery/V2\ALCP264.COB;417;0,025697076;;
T; raincodeData/Delivery/V2\ALCP298.COB;493;0,030015254;;
T; raincodeData/Delivery/V2\ALCP306.COB;2619;0,161078;;
T; raincodeData/Delivery/V2\ALCP325.COB;756;0,04171654;;
T; raincodeData/Delivery/V2\ALCP326.COB;925;0,049571371;;
T; raincodeData/Delivery/V2\ALCP331.COB;596;0,035819912;;
T; raincodeData/Delivery/V2\ALCP333.COB;479;0,028521669;;
T; raincodeData/Delivery/V2\ALCP335.COB;1497;0,070975935;;
T; raincodeData/Delivery/V2\ALCP336.COB;369;0,027911663;;
T; raincodeData/Delivery/V2\ALCP337.COB;1045;0,054660416;;
T; raincodeData/Delivery/V2\ALCP342.COB;4049;0,23834821;;
T; raincodeData/Delivery/V2\ALCP345.COB;1084;0,056892073;;
T; raincodeData/Delivery/V2\ALCP420.COB;1291;0,063991821;;
T; raincodeData/Delivery/V2\ALCP421.COB;554;0,033932698;;
T; raincodeData/Delivery/V2\ALCP422.COB;953;0,047700274;;
T; raincodeData/Delivery/V2\ALCP423.COB;681;0,037402058;;
T; raincodeData/Delivery/V2\ALCP424.COB;588;0,033464146;;
T; raincodeData/Delivery/V2\ALCP425.COB;436;0,028677642;;
T; raincodeData/Delivery/V2\ALCP470.COB;1615;0,080443597;;
T; raincodeData/Delivery/V2\ALCP500.COB;3373;0,143134177;;
T; raincodeData/Delivery/V2\ALCP502.COB;3301;0,139274967;;
T; raincodeData/Delivery/V2\ALCP504.COB;3090;0,140486944;;
T; raincodeData/Delivery/V2\ALCP505.COB;413;0,027102244;;
T; raincodeData/Delivery/V2\ALCP519.COB;3743;0,180944121;;
T; raincodeData/Delivery/V2\ALCP520.COB;1785;0,08340404;;
