mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V2\ALCB018.COB;987;0,086129808;;
T; raincodeData/Delivery/V2\ALCB025.COB;914;0,027899861;;
T; raincodeData/Delivery/V2\ALCB044.COB;3099;0,136797905;;
T; raincodeData/Delivery/V2\ALCB073.COB;1070;0,068465328;;
T; raincodeData/Delivery/V2\ALCB087.COB;3119;0,145111144;;
T; raincodeData/Delivery/V2\ALCB096.COB;1103;0,069364011;;
T; raincodeData/Delivery/V2\ALCB207.COB;1431;0,061053586;;
T; raincodeData/Delivery/V2\ALCB212.COB;959;0,258768606;;
T; raincodeData/Delivery/V2\ALCB213.COB;1013;0,041511786;;
T; raincodeData/Delivery/V2\ALCB216.COB;917;0,029995131;;
T; raincodeData/Delivery/V2\ALCB229.COB;1059;0,043434036;;
T; raincodeData/Delivery/V2\ALCB231.COB;1294;0,127324617;;
T; raincodeData/Delivery/V2\ALCB232.COB;957;0,029789627;;
T; raincodeData/Delivery/V2\ALCB233.COB;965;0,03387084;;
T; raincodeData/Delivery/V2\ALCB234.COB;971;0,036204302;;
T; raincodeData/Delivery/V2\ALCB327.COB;1122;0,051743364;;
T; raincodeData/Delivery/V2\ALCB328.COB;1216;0,048978317;;
T; raincodeData/Delivery/V2\ALCB332.COB;969;0,026888156;;
T; raincodeData/Delivery/V2\ALCB343.COB;2541;0,114120388;;
T; raincodeData/Delivery/V2\ALCB369.COB;1830;0,277209687;;
T; raincodeData/Delivery/V2\ALCB486.COB;1776;0,085716915;;
T; raincodeData/Delivery/V2\ALCB487.COB;1590;0,065653229;;
T; raincodeData/Delivery/V2\ALCB506.COB;1273;0,034850287;;
T; raincodeData/Delivery/V2\ALCB517.COB;7830;0,599349225;;
T; raincodeData/Delivery/V2\ALCB527.COB;3880;0,188365459;;
T; raincodeData/Delivery/V2\ALCB528.COB;2576;0,103125894;;
T; raincodeData/Delivery/V2\ALCB530.COB;2369;0,083288658;;
T; raincodeData/Delivery/V2\ALCB541.COB;2383;0,083052003;;
T; raincodeData/Delivery/V2\ALCB576.COB;1381;0,039899755;;
T; raincodeData/Delivery/V2\ALCB581.COB;3959;0,335928082;;
T; raincodeData/Delivery/V2\ALCB582.COB;3096;0,210610998;;
T; raincodeData/Delivery/V2\ALCB583.COB;3084;0,144627535;;
T; raincodeData/Delivery/V2\ALCB584.COB;1560;0,089183688;;
T; raincodeData/Delivery/V2\ALCB585.COB;1981;0,138683748;;
T; raincodeData/Delivery/V2\ALCB587.COB;952;0,033806145;;
T; raincodeData/Delivery/V2\ALCB611.COB;1340;0,043607056;;
T; raincodeData/Delivery/V2\ALCB617.COB;1141;0,033239567;;
T; raincodeData/Delivery/V2\ALCB618.COB;1133;0,032388461;;
T; raincodeData/Delivery/V2\ALCB619.COB;1133;0,032837653;;
T; raincodeData/Delivery/V2\ALCB625.COB;1388;0,04107002;;
T; raincodeData/Delivery/V2\ALCB648.COB;1286;0,039840698;;
T; raincodeData/Delivery/V2\ALCB649.COB;1111;0,033650708;;
T; raincodeData/Delivery/V2\ALCB653.COB;1000;0,028503656;;
T; raincodeData/Delivery/V2\ALCB654.COB;1170;0,034477258;;
T; raincodeData/Delivery/V2\ALCB655.COB;1228;0,034501648;;
T; raincodeData/Delivery/V2\ALCB659.COB;979;0,028489339;;
T; raincodeData/Delivery/V2\ALCB660.COB;989;0,027841473;;
T; raincodeData/Delivery/V2\ALCB661.COB;975;0,026057136;;
T; raincodeData/Delivery/V2\ALCB665.COB;2000;0,071810353;;
T; raincodeData/Delivery/V2\ALCB668.COB;904;0,032813895;;
T; raincodeData/Delivery/V2\ALCB682.COB;2048;0,085929656;;
T; raincodeData/Delivery/V2\ALCB683.COB;1683;0,06425519;;
T; raincodeData/Delivery/V2\ALCB751.COB;794;0,074565566;;
T; raincodeData/Delivery/V2\ALCB756.COB;1226;0,082874727;;
T; raincodeData/Delivery/V2\ALCB937.COB;4148;0,134080374;;
T; raincodeData/Delivery/V2\ALCB997.COB;3216;0,286942542;;
T; raincodeData/Delivery/V2\ALCC024.COB;2759;0,154546642;;
T; raincodeData/Delivery/V2\ALCC025.COB;1585;0,056495702;;
T; raincodeData/Delivery/V2\ALCC026.COB;2608;0,130936503;;
T; raincodeData/Delivery/V2\ALCC027.COB;2628;0,135173619;;
T; raincodeData/Delivery/V2\ALCC028.COB;1603;0,05595274;;
T; raincodeData/Delivery/V2\ALCC029.COB;1507;0,051571417;;
T; raincodeData/Delivery/V2\ALCC030.COB;2324;0,113673091;;
T; raincodeData/Delivery/V2\ALCC031.COB;1446;0,049403632;;
T; raincodeData/Delivery/V2\ALCC032.COB;1962;0,079321313;;
T; raincodeData/Delivery/V2\ALCC048.COB;1518;0,051369739;;
T; raincodeData/Delivery/V2\ALCC049.COB;1565;0,054174674;;
T; raincodeData/Delivery/V2\ALCC065.COB;2322;0,112527442;;
T; raincodeData/Delivery/V2\ALCC066.COB;2695;0,133689559;;
T; raincodeData/Delivery/V2\ALCC067.COB;1526;0,053105545;;
T; raincodeData/Delivery/V2\ALCC068.COB;1564;0,053000188;;
T; raincodeData/Delivery/V2\ALCC070.COB;1705;0,071500838;;
T; raincodeData/Delivery/V2\ALCC200.COB;1170;0,04079653;;
T; raincodeData/Delivery/V2\ALCP021.COB;2325;0,126785767;;
T; raincodeData/Delivery/V2\ALCP022.COB;798;0,022501183;;
T; raincodeData/Delivery/V2\ALCP023.COB;425;0,013300765;;
T; raincodeData/Delivery/V2\ALCP040.COB;880;0,024373651;;
T; raincodeData/Delivery/V2\ALCP041.COB;608;0,017746794;;
T; raincodeData/Delivery/V2\ALCP042.COB;929;0,02643435;;
T; raincodeData/Delivery/V2\ALCP052.COB;1168;0,038218319;;
T; raincodeData/Delivery/V2\ALCP070.COB;1101;0,033361685;;
T; raincodeData/Delivery/V2\ALCP071.COB;712;0,023806632;;
